index,start_time,end_time,speaker,original_telugu,transliteration
51,"00:03:12,939","00:03:13,989",speaker_0,అది తనలో ఉండకూడదని,adhi thanalo undakoodadhani
52,"00:03:15,340","00:03:15,909",speaker_0,ఆ శక్తిని,aa shaktini
53,"00:03:16,099","00:03:16,449",speaker_0,తొమ్మిది,thommidhi
54,"00:03:16,639","00:03:16,989",speaker_0,గ్రంథాల్లోకి,granthaalloki
55,"00:03:17,360","00:03:17,710",speaker_0,పంపించాడు.,pampinchaadu.
56,"00:03:37,240","00:03:37,949",speaker_0,ఆ తొమ్మిది,aa thommidhi
57,"00:03:38,120","00:03:38,469",speaker_0,గ్రంథాలని,granthaalani
58,"00:03:40,030","00:03:40,669",speaker_0,అర్హత ఉన్న,arhatha unna
59,"00:03:40,719","00:03:41,069",speaker_0,యోధులకు,yodhulaku
60,"00:03:41,240","00:03:41,590",speaker_0,ఇవ్వడానికి,ivvadaaniki
61,"00:03:41,960","00:03:42,310",speaker_0,నిర్ణయించుకున్నాడు.,nirnayinchukunnaadu.
62,"00:03:45,170","00:03:45,939",speaker_0,అష్టసిద్ధులున్న ఎనిమిది,ashtasidhdhulunna yenimidhi
63,"00:03:46,060","00:03:46,409",speaker_0,గ్రంథాలని,granthaalani
64,"00:03:46,840","00:03:47,189",speaker_0,సామర్థ్యం,saamarthyam
65,"00:03:47,500","00:03:48,669",speaker_0,ఉన్న యోధులకు ఇచ్చి,unna yodhulaku ichhi
66,"00:03:49,379","00:03:49,729",speaker_0,అమృతమన్న,amruthamanna
67,"00:03:50,199","00:03:50,989",speaker_0,తొమ్మిదో గ్రంథాన్ని,thommidho granthaanni
68,"00:03:52,270","00:03:53,259",speaker_0,భవిష్యత్తును చూడగలిగే,bhavishyaththunu choodagalige
69,"00:03:53,340","00:03:53,689",speaker_0,మహర్షులకు,maharshulaku
70,"00:03:53,860","00:03:54,210",speaker_0,ఇచ్చాడు.,ichhaadu.
71,"00:03:56,719","00:03:57,069",speaker_0,వాటిని,vaatini
72,"00:03:58,510","00:03:59,569",speaker_0,మానవజాతి సంరక్షణకు,maanavajaathi samrakshanaku
73,"00:03:59,620","00:03:59,969",speaker_0,రహస్యంగా,rahasyangaa
74,"00:04:00,319","00:04:00,669",speaker_0,వాడమని,vaadamani
75,"00:04:00,919","00:04:01,269",speaker_0,ఆదేశించాడు.,aadheshinchaadu.
76,"00:04:07,390","00:04:07,960",speaker_0,తరతరాలుగా ఆ,tharatharaalugaa aa
77,"00:04:08,120","00:04:08,469",speaker_0,తొమ్మిది,thommidhi
78,"00:04:08,680","00:04:09,030",speaker_0,యోధులు,yodhulu
79,"00:04:09,800","00:04:10,489",speaker_0,తమ బాధ్యతను,thama baadhyathanu
80,"00:04:10,780","00:04:11,129",speaker_0,తరువాత,tharuvaatha
81,"00:04:11,319","00:04:12,009",speaker_0,తరం యోధులకు,tharam yodhulaku
82,"00:04:12,240","00:04:12,590",speaker_0,అప్పగిస్తూ,appagisthoo
83,"00:04:12,919","00:04:13,269",speaker_0,వచ్చారు.,vachhaaru.
84,"00:04:14,770","00:04:15,539",speaker_0,ప్రపంచంతో పాటు,prapanchantho paatu
85,"00:04:15,620","00:04:17,629",speaker_0,చావును గెలిచే జ్ఞానం ఉన్న ఆ గ్రంథాలను,chaavunu geliche gnaanam unna aa granthaalanu
86,"00:04:17,899","00:04:18,650",speaker_0,సొంతం చేసుకోవాలని,sontham chesukovaalani
87,"00:04:19,180","00:04:19,620",speaker_0,"గ్రీకు,","greeku,"
88,"00:04:20,180","00:04:20,530",speaker_0,"పోర్చుగీస్,","portuguese,"
89,"00:04:21,810","00:04:22,959",speaker_0,"మంగోలియన్, మొఘలుల","mangoliyan, moghalula"
90,"00:04:23,040","00:04:24,060",speaker_0,నుండి హిట్లర్ వరకు,nundi hitler varaku
91,"00:04:24,720","00:04:27,410",speaker_0,ఎంతో మంది శక్తి ఉన్న నాయకులు దాని కోసం వెతికించినా,yentho mandhi shakti unna naayakulu dhaani kosam vethikinchinaa
92,"00:04:28,259","00:04:28,950",speaker_0,ఎవరూ పొందలేకపోయారు.,yevaroo pondhalekapoyaaru.
93,"00:04:32,360","00:04:33,350",speaker_0,కానీ ఈ తరంలో,kaanee ee tharamlo
94,"00:04:34,279","00:04:36,070",speaker_0,ఆ దైవ గ్రంథాల శక్తితో భవిష్యత్తును,aa dhaiva granthaala shaktitho bhavishyaththunu
95,"00:04:36,300","00:04:38,129",speaker_0,చీకటి చేసే ఒక కోరిక పట్టింది.,cheekati chese oka korika pattindhi.
96,"00:04:57,420","00:04:57,770",speaker_1,ఆచార్య!,aachaarya!
97,"00:04:59,860","00:05:02,220",speaker_1,అంబిక గత నలభై ఎనిమిది గంటల నుండి ధ్యానంలో ఉంది.,ambika gatha nalabhai yenimidhi gantala nundi dhyaanamlo undhi.
98,"00:05:03,529","00:05:05,050",speaker_0,అంటే ఏదో,ante yedho
99,"00:05:05,100","00:05:05,450",speaker_0,ప్రమాదం,pramaadham
100,"00:05:05,740","00:05:06,090",speaker_0,చూస్తోంది.,choosthondhi.
101,"00:05:32,120","00:05:32,500",speaker_1,వంశీ!,vamshee!
102,"00:05:33,740","00:05:34,710",speaker_1,తొమ్మిది మంది యోధులతో,thommidhi mandhi yodhulatho
103,"00:05:35,319","00:05:35,670",speaker_1,సమావేశం,samaavesham
104,"00:05:35,899","00:05:36,310",speaker_1,జరగాలి.,jaragaali.
105,"00:06:27,159","00:06:28,170",speaker_2,సంఘ్రాట శ్యార్థం,sanghraata shyaartham
106,"00:06:31,750","00:06:32,500",speaker_3,ఆపద రాబోతోంది.,aapadha raabothondhi.
107,"00:06:33,610","00:06:34,560",speaker_3,దాన్ని మనం ఆపలేం.,dhaanni manam aapalem.
108,"00:06:35,329","00:06:37,100",speaker_3,అది నీ తంత్ర వనంలో మొదలై,adhi nee thanthra vanamlo modhalai
109,"00:06:38,629","00:06:39,360",speaker_3,అన్ని గ్రంథాల,anni granthaala
110,"00:06:39,649","00:06:40,000",speaker_3,స్థానాలకి,sthaanaalaki
111,"00:06:40,410","00:06:40,760",speaker_3,వ్యాపిస్తుంది.,vyaapisthundhi.
112,"00:06:45,050","00:06:46,500",speaker_2,ఇలా జాగ్రత్త పడటం కన్నా,ilaa jaagraththa padatam kannaa
113,"00:06:47,250","00:06:47,980",speaker_2,వాళ్ళని ఎదుర్కోవడం,vaallani yedhurkovadam
114,"00:06:48,589","00:06:49,410",speaker_2,తెలివైన పని.,thelivaina pani.
115,"00:06:50,379","00:06:51,639",speaker_3,ఎదుర్కొని ఆపగలిగేదైతే,yedhurkoni aapagaligedhaithe
116,"00:06:51,689","00:06:53,089",speaker_3,నేను భవిష్యత్తు పిలిచి చెప్పను.,nenu bhavishyaththu pilichi cheppanu.
117,"00:06:54,810","00:06:55,540",speaker_3,నేను చెప్పేది,nenu cheppedhi
118,"00:06:55,910","00:06:56,260",speaker_3,జాగ్రత్త,jaagraththa
119,"00:06:56,490","00:06:56,790",speaker_3,"కాదు,","kaadhu,"
120,"00:06:57,870","00:06:58,220",speaker_3,జరగబోయేది.,jaragaboyedhi.
121,"00:07:00,689","00:07:01,460",speaker_2,నేను కాపాడుతున్న,nenu kaapaaduthunna
122,"00:07:01,709","00:07:02,060",speaker_2,గ్రంథానికి,granthaaniki
123,"00:07:02,230","00:07:03,029",speaker_2,"తంత్రమే కాదు,","thanthrame kaadhu,"
124,"00:07:04,350","00:07:05,120",speaker_2,నేను తయారుచేసిన,nenu thayaaruchesina
125,"00:07:05,529","00:07:06,540",speaker_2,సైన్యం కూడా కపలా.,sainyam koodaa kapalaa.
126,"00:07:07,389","00:07:08,610",speaker_2,మొదటి యోధుడి మాటే,modhati yodhudi mate
127,"00:07:10,889","00:07:11,790",speaker_2,మా మాట కూడా,maa maata koodaa
128,"00:07:19,149","00:07:19,740",speaker_4,ఇక్కడ ఏ,ikkada ye
129,"00:07:19,790","00:07:20,540",speaker_4,సైన్యం లేనిది,sainyam lenidhi
130,"00:07:20,930","00:07:21,900",speaker_4,మీ తొమ్మిదో గ్రంథానికి,mee thommidho granthaaniki
131,"00:07:23,219","00:07:23,779",speaker_3,చెప్పడం నా,cheppadam naa
132,"00:07:23,829","00:07:24,180",speaker_3,ధర్మం.,dharmam.
133,"00:07:25,829","00:07:26,939",speaker_3,ఆ పైన మీ వివేకం.,aa paina mee vivekam.
134,"00:07:30,310","00:07:30,660",speaker_3,స్వస్తి!,svasthi!
135,"00:07:31,959","00:07:32,990",speaker_2,స్వస్తి! స్వస్తి!,svasthi! svasthi!
136,"00:07:37,430","00:07:37,780",speaker_2,అంబికా!,ambikaa!
137,"00:07:39,110","00:07:39,460",speaker_2,వెళ్ళిపోతున్నారు.,vellipothunnaaru.
138,"00:07:41,610","00:07:42,600",speaker_2,మరోసారి చెప్పి చూడమంటారా?,marosaari cheppi choodamantaaraa?
139,"00:07:45,129","00:07:45,780",speaker_3,అహం ఉన్నప్పుడు,aham unnappudu
140,"00:07:47,189","00:07:47,910",speaker_3,"మెదడు కాదు,","medhadu kaadhu,"
141,"00:07:49,089","00:07:50,060",speaker_3,చెవులు కూడా పనిచేయవు.,chevulu koodaa panicheyavu.
142,"00:07:51,209","00:07:51,930",speaker_2,మరి ఇప్పుడు ఇది ఎలా?,mari ippudu idhi yelaa?
143,"00:07:54,509","00:07:55,850",speaker_3,ఓకే ఒక మార్గం ఉంది.,okay oka maargam undhi.
144,"00:07:56,689","00:07:57,879",speaker_3,నేను కైలాస పర్వతానికి,nenu kailaasa parvathaaniki
145,"00:07:58,149","00:07:58,529",speaker_3,వెళ్ళాలి.,vellaali.
146,"00:07:59,949","00:08:00,740",speaker_2,కడుపులో బిడ్డతో,kadupulo biddatho
147,"00:08:01,870","00:08:02,660",speaker_2,కైలాస పర్వతానిక!,kailaasa parvathaanika!
148,"00:08:04,689","00:08:05,300",speaker_2,ఎలా వెళ్తారు?,yelaa velthaaru?
149,"00:08:06,569","00:08:07,290",speaker_2,ఎవరికోసం వెళ్తారు?,yevarikosam velthaaru?
150,"00:08:07,990","00:08:08,340",speaker_3,అగస్త్యముని!,agastha్yamuni!
151,"00:08:09,579","00:08:10,420",speaker_3,నాలుగు యుగాలు,naalugu yugaalu
152,"00:08:10,470","00:08:10,820",speaker_3,చూసిన,choosina
153,"00:08:10,949","00:08:11,300",speaker_3,"చిరాయువు,","chiraayuvu,"
154,"00:08:13,039","00:08:13,850",speaker_3,రాముడిని సైతం,raamudini saitham
155,"00:08:13,949","00:08:14,300",speaker_3,నడిపించిన,nadipinchina
156,"00:08:14,730","00:08:15,080",speaker_3,త్రికాలజ్ఞాని.,thrikaalagnaani.
157,"00:08:42,149","00:08:42,500",speaker_5,ఓరే,ore
158,"00:08:45,470","00:08:45,820",speaker_5,తరారారో,tharaaraaro
159,"00:08:48,909","00:08:49,259",speaker_5,ఓరే,ore
160,"00:08:52,309","00:08:52,659",speaker_5,తరారారో,tharaaraaro
161,"00:09:00,990","00:09:01,309",speaker_5,ఓ ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o o
162,"00:09:36,459","00:09:37,330",speaker_2,ప్రమాదం నిజం.,pramaadham nijam.
163,"00:09:40,539","00:09:41,490",speaker_2,కలియుగంలో పుట్టిన,kaliyugamlo puttina
164,"00:09:41,570","00:09:42,259",speaker_2,ఏ శక్తి,ye shakti
165,"00:09:43,629","00:09:44,340",speaker_2,దీన్ని ఆపలేదు.,dheenni aapaledhu.
166,"00:09:47,889","00:09:48,240",speaker_2,పరిష్కారం,parishkaaram
167,"00:09:49,740","00:09:50,590",speaker_2,యుగాల వెనక,yugaala venaka
168,"00:09:50,730","00:09:51,080",speaker_2,దాగుంది.,dhaagundhi.
169,"00:09:54,070","00:09:54,420",speaker_2,అది,adhi
170,"00:09:57,360","00:09:58,250",speaker_2,శ్రీరాముడు నడిచిన,shreeraamudu nadichina
171,"00:09:59,980","00:10:00,850",speaker_2,త్రేతాయుగంలో పుట్టిన,threthaayugamlo puttina
172,"00:10:01,009","00:10:01,639",speaker_2,ఓ ఆయుధం.,o aayudham.
173,"00:10:02,039","00:10:02,389",speaker_2,అదే,adhe
174,"00:10:10,049","00:10:10,560",speaker_2,మీ రాయి.,mee raayi.
175,"00:10:13,889","00:10:14,860",speaker_3,దాన్ని నేను తీసుకొస్తాను.,dhaanni nenu theesukosthaanu.
176,"00:10:16,649","00:10:18,049",speaker_3,దారి చెప్పండి మహా యోగి.,dhaari cheppandi mahaa yogi.
177,"00:10:20,169","00:10:21,279",speaker_2,దాన్ని నువ్వు చేరుకోలేవు.,dhaanni nuvvu cherukolevu.
178,"00:10:22,389","00:10:22,740",speaker_3,చేరుకునేవారెవరు?,cherukunevaarevaru?
179,"00:10:26,578","00:10:27,740",speaker_2,ఆ పరిష్కారం,aa parishkaaram
180,"00:10:27,789","00:10:28,139",speaker_2,కోరుకునేది,korukunedhi
181,"00:10:29,409","00:10:30,700",speaker_2,ఒక మహా త్యాగం.,oka mahaa thyaagam.
182,"00:10:32,269","00:10:32,860",speaker_3,ఏ త్యాగానికైనా,ye thyaagaanikainaa
183,"00:10:33,389","00:10:34,470",speaker_3,సిద్ధం మహా యోగి.,sidhdham mahaa yogi.
184,"00:10:36,819","00:10:37,309",speaker_2,నేనడగబోయే ఆ,nenadagaboye aa
185,"00:10:37,429","00:10:37,779",speaker_2,త్యాగం,thyaagam
186,"00:10:39,330","00:10:40,480",speaker_2,నీ పేగు తెంచుకొని,nee pegu thenchukoni
187,"00:10:40,730","00:10:41,519",speaker_2,పుట్టే బాసవంటే,putte baasavante
188,"00:10:44,769","00:10:45,120",speaker_2,సిద్ధపడతావా?,sidhdhapadathaavaa?
189,"00:10:47,419","00:10:48,649",speaker_2,ఎందుకంటే పుట్టబోయేవణ్ణి,yendhukante puttaboyevanni
190,"00:10:48,730","00:10:49,779",speaker_2,తల్లి కాదు పరిస్థితులు,tally kaadhu paristhithulu
191,"00:10:50,029","00:10:50,379",speaker_2,పెంచాలి.,penchaali.
192,"00:10:51,750","00:10:52,460",speaker_2,ఆ ఆయుధాన్ని,aa aayudhaanni
193,"00:10:52,809","00:10:53,159",speaker_2,చేరుకునే,cherukune
194,"00:10:53,450","00:10:53,800",speaker_2,వాణ్ణి,vaanni
195,"00:10:54,450","00:10:54,800",speaker_2,అడుగడుగునా,adugadugunaa
196,"00:10:55,309","00:10:55,659",speaker_2,ప్రకృతి,prakruthi
197,"00:10:55,870","00:10:56,220",speaker_2,"పరీక్షిస్తుంది,","pareekshisthundhi,"
198,"00:10:57,169","00:10:57,519",speaker_2,"శిక్షిస్తుంది,","shikshisthundhi,"
199,"00:10:58,409","00:10:59,240",speaker_2,శిక్షణ ఇస్తుంది.,shikshana isthundhi.
200,"00:11:00,539","00:11:01,289",speaker_2,జీవితం కొట్టే,jeevitham kotte
201,"00:11:01,370","00:11:01,720",speaker_2,దెబ్బల్ని,dhebbalni
202,"00:11:02,029","00:11:02,379",speaker_2,తట్టుకొని,thattukoni
203,"00:11:02,649","00:11:03,000",speaker_2,నిలబడాలి.,nilabadaali.
204,"00:11:03,850","00:11:04,399",speaker_2,ఆ కష్టాలే,aa kashtaale
205,"00:11:05,350","00:11:05,700",speaker_2,యోగిలా,yogilaa
206,"00:11:06,600","00:11:07,710",speaker_2,యుద్ధం ఎదుర్కొనే,yudhdham yedhurkone
207,"00:11:07,870","00:11:08,220",speaker_2,యోధుడిలా,yodhudilaa
208,"00:11:08,730","00:11:09,080",speaker_2,మలుస్తాయి.,malusthaayi.
209,"00:11:14,490","00:11:15,269",speaker_3,వీడే ఎందుకు?,veede yendhuku?
210,"00:11:16,879","00:11:18,029",speaker_2,నరకయాతన అనుభవించే,narakayaathana anubhavinche
211,"00:11:18,090","00:11:18,440",speaker_2,సమయంలో,samayamlo
212,"00:11:19,549","00:11:20,379",speaker_2,మనిషి చేయలేని,manishi cheyaleni
213,"00:11:20,529","00:11:20,879",speaker_2,ప్రయాణం,prayaanam
214,"00:11:21,090","00:11:21,659",speaker_2,చేసి వచ్చావు.,chesi vachhaavu.
215,"00:11:23,079","00:11:23,730",speaker_2,నీలాంటి మహా,neelaanti mahaa
216,"00:11:23,909","00:11:24,259",speaker_2,సంకల్పం,sankalpam
217,"00:11:24,580","00:11:25,139",speaker_2,ఉన్న యోధురాలి,unna yodhuraali
218,"00:11:25,429","00:11:25,779",speaker_2,అంశే,amshe
219,"00:11:26,850","00:11:27,480",speaker_2,ఈ ఆపదను,ee aapadhanu
220,"00:11:27,690","00:11:28,040",speaker_2,ఆపగలదు.,aapagaladhu.
221,"00:11:30,149","00:11:30,500",speaker_2,విధి,vidhi
222,"00:11:31,860","00:11:32,669",speaker_2,అలాంటి వాడినే,alaanti vaadine
223,"00:11:32,769","00:11:33,120",speaker_2,ఆశీర్వదించ,aasheervadhincha
224,"00:11:33,710","00:11:34,060",speaker_2,గలదు.,galadhu.
225,"00:11:37,710","00:11:38,330",speaker_2,ఈ కన్నీళ్లు,ee kanneellu
226,"00:11:40,090","00:11:40,440",speaker_2,"ఆవేదనా,","aavedhanaa,"
227,"00:11:42,809","00:11:43,159",speaker_2,అంగీకారమా?,angeekaaramaa?
228,"00:11:46,950","00:11:47,300",speaker_3,అంగీకారం.,angeekaaram.
229,"00:12:26,519","00:12:26,870",speaker_6,ఆదియోగి!,aadhiyogi!
230,"00:12:30,559","00:12:32,340",speaker_6,నీదే ఆజ్ఞ నీదే దయ,needhe aagna needhe dhaya
231,"00:12:34,039","00:12:34,879",speaker_6,జై త్రియా జై త్రియా జై త్రియా,jai thriyaa jai thriyaa jai thriyaa
232,"00:13:49,960","00:13:50,399",speaker_6,ఆచార్య,aachaarya
233,"00:13:51,399","00:13:52,050",speaker_7,మన వర్గాన్ని,mana vargaanni
234,"00:13:52,299","00:13:52,649",speaker_7,నడిపించే,nadipinche
235,"00:13:52,980","00:13:53,330",speaker_7,అంబిక,ambika
236,"00:13:55,049","00:13:56,150",speaker_7,ఆశ్రమాన్ని విడిచిపెట్టి,aashramaanni vidichipetti
237,"00:13:56,200","00:13:56,930",speaker_7,ఇరవై నాలుగేళ్లు,iravai naalugellu
238,"00:13:57,159","00:13:57,509",speaker_7,అవుతోంది.,avuthondhi.
239,"00:13:58,980","00:13:59,930",speaker_7,గత ఇరవై నాలుగేళ్లుగా,gatha iravai naalugellugaa
240,"00:14:00,269","00:14:01,250",speaker_7,ఆమె ఏదైతే చూసిందో,aame yedhaithe choosindho
241,"00:14:01,759","00:14:02,370",speaker_7,అదే జరుగుతుంది.,adhe jaruguthundhi.
242,"00:14:04,240","00:14:04,830",speaker_7,ఒక తాంత్రిక,oka thaanthrika
243,"00:14:05,019","00:14:05,370",speaker_7,శక్తి,shakti
244,"00:14:05,799","00:14:06,149",speaker_7,ఇప్పటికే,ippatike
245,"00:14:06,460","00:14:07,149",speaker_7,ఆరు గ్రంథాలు,aaru granthaalu
246,"00:14:07,320","00:14:08,110",speaker_7,సొంతం చేసుకుంది.,sontham chesukundhi.
247,"00:14:09,340","00:14:11,029",speaker_7,అది తొమ్మిదో గ్రంథం చేరకుండా,adhi thommidho grantham cherakundaa
248,"00:14:11,299","00:14:11,990",speaker_7,మనం ఆపాలి.,manam aapaali.
249,"00:14:13,500","00:14:15,340",speaker_6,ఎవరా తాంత్రిక శక్తి ఆచార్య?,yevaraa thaanthrika shakti aachaarya?
250,"00:14:17,509","00:14:18,850",speaker_7,మనిషి ఎదుర్కోలేని,manishi yedhurkoleni
251,"00:14:18,899","00:14:19,810",speaker_7,అసుర శక్తి,asura shakti
252,"00:14:21,110","00:14:22,279",speaker_7,మహాబీర్ లామా,mahaabeer lama
253,"00:14:33,840","00:14:34,550",speaker_7,ఆరు గ్రంథాలు,aaru granthaalu
254,"00:14:34,840","00:14:35,190",speaker_7,తోచుకున్న,thochukunna
255,"00:14:35,509","00:14:36,639",speaker_7,అతని అంతిమ అధ్యాయం,athani anthima adhyaayam
256,"00:14:38,220","00:14:38,990",speaker_7,మనం కాపాడే,manam kaapaade
257,"00:14:39,480","00:14:39,830",speaker_7,తొమ్మిదో,thommidho
258,"00:14:40,139","00:14:40,490",speaker_7,గ్రంథం.,grantham.
259,"00:14:41,869","00:14:43,070",speaker_7,ఎందుకంటే తొమ్మిదిలో,yendhukante thommidhilo
260,"00:14:43,120","00:14:43,470",speaker_7,అమృతం,amrutham
261,"00:14:43,679","00:14:44,029",speaker_7,వాడాలంటే,vaadaalante
262,"00:14:45,080","00:14:45,710",speaker_7,అన్ని గ్రంథాలు,anni granthaalu
263,"00:14:46,019","00:14:47,110",speaker_7,ఒకే దగ్గర ఉండాలి.,oke dhaggara undaali.
264,"00:14:48,039","00:14:49,129",speaker_7,అది ఎట్టి పరిస్థితిలోనూ,adhi yetti paristhithilonoo
265,"00:14:49,559","00:14:50,350",speaker_7,అతనికి దొరకకూడదు.,athaniki dhorakakoodadhu.
266,"00:14:51,539","00:14:52,190",speaker_7,అది దొరికితే,adhi dhorikithe
267,"00:14:52,480","00:14:52,990",speaker_7,ఆ తాంత్రికుడు,aa thaanthrikudu
268,"00:14:53,360","00:14:53,710",speaker_7,దేవుడవుతాడు.,dhevudavuthaadu.
269,"00:14:54,919","00:14:55,790",speaker_6,ఇలాంటి శక్తిని,ilaanti shaktini
270,"00:14:56,799","00:14:57,659",speaker_6,మనమెలా ఆపగలం,manamelaa aapagalam
271,"00:14:57,740","00:14:58,139",speaker_6,ఆచార్య?,aachaarya?
272,"00:14:59,610","00:15:00,330",speaker_7,ఆపగలిగేది మనం,aapagaligedhi manam
273,"00:15:00,379","00:15:00,730",speaker_7,కాదు.,kaadhu.
