index,start_time,end_time,speaker,original_telugu,transliteration
56,"00:06:15,644","00:06:16,603",speaker_4,ఎక్కడికి వెళ్తున్నావ్?,yekkadiki velthunnaav?
57,"00:06:16,944","00:06:18,494",speaker_3,Second siren కొట్టేలోపు room కి వెళ్ళకపోతే,Second siren kottelopu room ki vellakapothe
58,"00:06:18,923","00:06:20,014",speaker_3,మా warden గా డొంగో పెట్టి,maa warden gaa dongo petti
59,"00:06:20,204","00:06:21,194",speaker_3,తు వెర్రి మొహం,thu verri moham
60,"00:06:21,434","00:06:21,764",speaker_3,వాడు bye,vaadu bye
61,"00:06:32,944","00:06:34,264",speaker_3,protest చేసి అలసిపోయాం రా,protest chesi alasipoyaam raa
62,"00:06:34,324","00:06:35,554",speaker_5,మరి KFC నుంచి order పెట్టేసుకుందామా?,mari KFC nunchi order pettesukundhaamaa?
63,"00:06:39,663","00:06:40,474",speaker_4,ఆ దొరికింది!,aa dhorikindhi!
64,"00:06:40,923","00:06:41,043",speaker_3,ఆ,aa
65,"00:06:42,264","00:06:42,584",speaker_3,సూపర్,super
66,"00:06:42,963","00:06:43,303",speaker_4,అవునా,avunaa
67,"00:06:43,903","00:06:44,204",speaker_4,vodka,vodka
68,"00:06:44,423","00:06:44,774",speaker_5,ఉమ్,um
69,"00:06:45,324","00:06:45,663",speaker_4,Battery,Battery
70,"00:06:45,884","00:06:46,234",speaker_3,ఉంది,undhi
71,"00:06:46,423","00:06:46,723",speaker_4,Lighter,Lighter
72,"00:06:47,124","00:06:47,644",speaker_3,Red ఏ,Red ye
73,"00:06:47,803","00:06:48,043",speaker_4,"Deo,","Deo,"
74,"00:06:49,264","00:06:49,614",speaker_4,string,string
75,"00:07:08,124","00:07:10,794",speaker_5,I hope everybody in the room maintain the surprise,I hope everybody in the room maintain the surprise
76,"00:07:11,124","00:07:11,474",speaker_5,decorum,decorum
77,"00:07:14,944","00:07:16,153",speaker_4,Will it work? పని చేస్తదా?,Will it work? pani chesthadhaa?
78,"00:07:16,483","00:07:18,314",speaker_5,Ninety nine point nine percent చంపుద్ది,Ninety nine point nine percent champudhdhi
79,"00:07:18,444","00:07:18,794",speaker_3,షబాష్,shabaash
80,"00:07:19,074","00:07:20,213",speaker_3,అరేయ్ రాజా జాగ్రత్త రా చేతిలో,arey raja jaagraththa raa chethilo
81,"00:07:20,264","00:07:23,983",speaker_5,వచ్చేది ఇళయరాజా music కాదురా దూది వెట్ కొరే పీలితే అఖండ BGM ఏ,vachhedhi ilayaraajaa music kaadhuraa dhoodhi wet kore peelithe akhanda BGM ye
82,"00:07:36,744","00:07:37,624",speaker_4,ఉందిరా నీకే అలా,undhiraa neeke alaa
83,"00:07:38,004","00:07:38,473",speaker_3,రేయ్ తా తా,rey thaa thaa
84,"00:07:38,524","00:07:38,973",speaker_5,ఎవర్ చూడలేదా,ever choodaledhaa
85,"00:07:39,024","00:07:40,423",speaker_3,chance ఏ లేదురా door మూయిర్రా బై,chance ye ledhuraa door mooyirraa bai
86,"00:07:41,343","00:07:42,403",speaker_5,ఏడు గంటలు కలిమిండ్రా bomb చేయడానికి,yedu gantalu kalimindraa bomb cheyadaaniki
87,"00:07:42,454","00:07:42,804",speaker_3,ఎంతసేపా,yenthasepaa
88,"00:07:56,873","00:07:58,004",speaker_4,One two,One two
89,"00:07:59,723","00:08:00,074",speaker_4,three,three
90,"00:08:04,933","00:08:05,403",speaker_3,అరేయ్ ఏంట్రా,arey yentraa
91,"00:08:05,454","00:08:05,713",speaker_3,ఇది,idhi
92,"00:08:05,764","00:08:06,103",speaker_5,అఫైల్ అయింది,aphail ayindhi
93,"00:08:06,153","00:08:07,204",speaker_4,ఫెయిల్ అయిందిరా పాప అవ్వకూడదు,fail ayindhiraa papa avvakoodadhu
94,"00:08:12,444","00:08:12,754",speaker_5,Yes,Yes
95,"00:08:13,813","00:08:14,543","speaker_3, speaker_5",ఎవర్రా Warden,yevarraa Warden
96,"00:08:14,843","00:08:15,324",speaker_4,ఎట్ల ఇచ్చా,yetla ichhaa
97,"00:08:15,403","00:08:16,163",speaker_3,Last bomb అయిందా,Last bomb ayindhaa
98,"00:08:16,213","00:08:18,084",speaker_5,Open అయిమర్ ఇంకా open కాలేదు రా,Open ayimar inkaa open kaaledhu raa
99,"00:08:18,384","00:08:19,024",speaker_3,అంగె పాప,ange papa
100,"00:08:20,803","00:08:23,444",speaker_5,You ఆయ్యో ఏయ్ నా room లో bomb పెట్టాండ్రా ఎవరురా,You aayyo yey naa room lo bomb pettaandraa yevaruraa
101,"00:08:24,043","00:08:25,153",speaker_3,ఏందిరా hostel లో కడుప లో ఎవర్ని ఉండ్రా,yendhiraa hostel lo kadupa lo yevarni undraa
102,"00:08:25,403","00:08:26,963",speaker_5,కడుపేమో కానీ BR road కూడా ఉన్నాడు రా,kadupemo kaanee BR road koodaa unnaadu raa
103,"00:08:27,343","00:08:27,934",speaker_3,మనకేచ్చా మాకు,manakechhaa maaku
104,"00:08:29,564","00:08:30,343",speaker_3,షట్టర్స్ వేస్తా ఆగరా,shattars vesthaa aagaraa
105,"00:08:30,403","00:08:31,204",speaker_5,ఒరేయ్ ಬೇಗ రా రా నాయనా,orey ಬೇಗ raa raa naayanaa
106,"00:08:32,224","00:08:32,574",speaker_3,చచ్చిపోయిండ్రోయ్,chachhipoyindroy
107,"00:08:50,224","00:08:52,703",speaker_5,I want everybody to assemble in the quarter angle right now,I want everybody to assemble in the quarter angle right now
108,"00:08:52,884","00:08:53,574",speaker_3,వాడెక్కడ చేస్తాడ్రా,vaadekkada chesthaadraa
109,"00:08:53,724","00:08:54,724",speaker_4,Come on boys Independence,Come on boys Independence
110,"00:08:54,964","00:08:55,673",speaker_4,Day speech విందాం,Day speech vindhaam
111,"00:08:56,144","00:08:57,134",speaker_5,ఈ నసగాడు నన్ను చదువుకోనియ్యడు.,ee nasagaadu nannu chadhuvukoniyyadu.
112,"00:08:57,644","00:08:57,783",speaker_5,హా,haa
113,"00:08:58,724","00:08:59,094",speaker_5,ఉమ్,um
114,"00:08:59,923","00:09:00,744",speaker_5,with your uniform,with your uniform
115,"00:09:01,923","00:09:02,244",speaker_5,ఉమ్,um
116,"00:09:02,364","00:09:02,714",speaker_3,ఆ,aa
117,"00:09:03,163","00:09:04,994",speaker_4,వీడు సోది వినడం కన్నా bomb blast అనే ఇయ్యమ్రా,veedu sodhi vinadam kannaa bomb blast ane iyyamraa
118,"00:09:05,043","00:09:06,323",speaker_3,పిచ్చి ఎక్కిపోయి ఉంటది నా కొడుకుకి,pichhi yekkipoyi untadhi naa kodukuki
119,"00:09:08,713","00:09:09,174",speaker_5,ఏయ్ one,yey one
120,"00:09:09,224","00:09:10,004",speaker_5,arm distance ఇచ్చుకోండిరా,arm distance ichhukondiraa
121,"00:09:11,224","00:09:11,864",speaker_5,sound చేయకండే,sound cheyakande
122,"00:09:12,984","00:09:15,814",speaker_5,I want pin drop silence. ఇది hostel ఆ sepu market ఆ?,I want pin drop silence. idhi hostel aa sepu market aa?
123,"00:09:15,864","00:09:17,114",speaker_5,ఏయ్ one arm distance ఇచ్చుకోండిరా.,yey one arm distance ichhukondiraa.
124,"00:09:18,244","00:09:19,144",speaker_5,చెవుల నొప్పి లే అయిందిరా,chevula noppi le ayindhiraa
125,"00:09:19,823","00:09:21,653",speaker_3,first నుంచి ఉన్నోడు one arm distance ఎలా ఇస్తాడ్రా,first nunchi unnodu one arm distance yelaa isthaadraa
126,"00:09:28,024","00:09:30,943",speaker_5,Bloody idiots of India. I never seen a such worst batch.,Bloody idiots of India. I never seen a such worst batch.
127,"00:09:31,624","00:09:32,524",speaker_5,ఎవర్రా bomb పెట్టింది?,yevarraa bomb pettindhi?
128,"00:09:33,964","00:09:35,043",speaker_5,ఏ rascal చేసినాడు ఈ పని?,ye rascal chesinaadu ee pani?
129,"00:09:35,244","00:09:36,524",speaker_3,వీడు మన కన్నా గులాగాళ్ళు ఎవర్నన్నా మచ్చా,veedu mana kannaa gulaagaallu yevarnannaa machhaa
130,"00:09:37,063","00:09:38,344",speaker_4,అజిత్ గాడి gang ఏ అయి ఉంటది,ajith gaadi gang ye ayi untadhi
131,"00:09:39,683","00:09:40,234",speaker_5,చదువుకున్నోళ్లంతా చేసే,chadhuvukunnollanthaa chese
132,"00:09:40,283","00:09:40,783",speaker_5,పనేనా ఇదే?,panenaa idhe?
133,"00:09:41,724","00:09:44,823",speaker_5,సిగ్గు లేదురా మీకు? నా ఒళ్లంతా కాలి చచ్చిపోతే ఎవర్రా మీకు దిక్కు?,siggu ledhuraa meeku? naa ollanthaa kaali chachhipothe yevarraa meeku dhikku?
134,"00:09:45,063","00:09:47,614",speaker_5,warden ల సూర్యకపోయినా పర్లేదురా. ఒక retired అయిన military officer,warden la sooryakapoyinaa parledhuraa. oka retired ayina military officer
135,"00:09:47,663","00:09:48,334",speaker_5,ని కూడా చూడకుండా,ni koodaa choodakundaa
136,"00:09:48,524","00:09:49,903",speaker_5,minimum respect ఇవ్వట్లేదరా మీరు?,minimum respect ivvatledharaa meeru?
137,"00:09:50,063","00:09:50,553",speaker_3,ఆ ఎంత్రా,aa yenthraa
138,"00:09:51,024","00:09:52,803",speaker_5,Hostel బయట మీరు ఏ lassi అయినా తాగండి.,Hostel bayata meeru ye lassi ayinaa thaagandi.
139,"00:09:53,783","00:09:54,974",speaker_5,It's none of my business.,It's none of my business.
140,"00:09:55,384","00:09:56,894",speaker_5,But ఇక్కడ నేను పెట్టిన kitchen ఏ తాగాలి.,But ikkada nenu pettina kitchen ye thaagaali.
141,"00:09:57,384","00:09:57,734",speaker_5,పట్టా,pattaa
142,"00:10:03,443","00:10:04,634",speaker_5,నా చెవులకు కూడా కళ్ళున్నాయి.,naa chevulaku koodaa kallunnaayi.
143,"00:10:05,124","00:10:06,394",speaker_5,వాయిస్ ని ఎవరి అనేది కనిపెట్టేస్తా.,voice ni yevari anedhi kanipettesthaa.
144,"00:10:07,244","00:10:08,114",speaker_5,మీ నాయన వయసున్నోన్నిరా,mee naayana vayasunnonniraa
145,"00:10:08,844","00:10:09,683",speaker_5,నాతో నీకేం సా?,naatho neekem saa?
146,"00:10:09,764","00:10:11,024",speaker_3,Sir పాపం నిజంగా వాడికి కాదు,Sir paapam nijangaa vaadiki kaadhu
147,"00:10:11,073","00:10:11,423",speaker_5,మాట్లాడుతుంటే,maatlaaduthunte
148,"00:10:11,724","00:10:12,364",speaker_5,మధ్యలో ఆపుతావేందిరా?,madhyalo aaputhaavendhiraa?
149,"00:10:12,823","00:10:12,923",speaker_4,ఆ ఆ,aa aa
150,"00:10:13,403","00:10:14,663",speaker_5,మీకేం తప్పు చేశానురా నేను?,meekem thappu cheshaanuraa nenu?
151,"00:10:15,083","00:10:17,053",speaker_5,నాకు పిల్లలు లేకపోయిన ఆశంతో కొడుకుల్లా చూసుకున్నానురా.,naaku pillalu lekapoyina aashantho kodukullaa choosukunnaanuraa.
152,"00:10:17,583","00:10:17,933",speaker_5,రాత్రుళ్లు,raathrullu
153,"00:10:18,104","00:10:18,734",speaker_5,చలికి వణుకుతున్నారని,chaliki vanukuthunnaarani
154,"00:10:19,183","00:10:21,474",speaker_5,ఊటీ నుంచి monkey cap sweater లు తీసుకొస్తే ఒక్కసారైనా,ootee nunchi monkey cap sweater lu theesukosthe okkasaarainaa
155,"00:10:21,724","00:10:22,293",speaker_5,వాడి చచ్చారా?,vaadi chachhaaraa?
156,"00:10:25,514","00:10:25,932",speaker_5,gratitude ఏ,gratitude ye
157,"00:10:25,982","00:10:26,663",speaker_5,లేని rascals.,leni rascals.
158,"00:10:27,083","00:10:29,874",speaker_4,Sir ఎవడో ఏదో ఏదో చేస్తే నా time waste చేస్తారా?,Sir yevado yedho yedho chesthe naa time waste chesthaaraa?
159,"00:10:30,124","00:10:32,533",speaker_4,next month exam ఉంది sir. A han anno లేని నేను ఏం చదువుకోవాలి?,next month exam undhi sir. A han anno leni nenu yem chadhuvukovaali?
160,"00:10:32,783","00:10:35,334",speaker_5,రేయ్ సరిగ్గా ఈ textbook రాసిన owner పేరే తెలీదు.,rey sariggaa ee textbook raasina owner pere theleedhu.
161,"00:10:35,604","00:10:36,283",speaker_3,Owner అంట మామ,Owner anta mama
162,"00:10:36,604","00:10:37,274",speaker_5,Exam అంట exam,Exam anta exam
163,"00:10:39,663","00:10:40,134",speaker_5,ఏయ్ watchman,yey watchman
164,"00:10:42,563","00:10:44,083",speaker_5,బయట నుంచి gate lock చేసుకొని ఇంటికి పోరా.,bayata nunchi gate lock chesukoni intiki poraa.
165,"00:10:47,323","00:10:47,423",speaker_4,ఏ,ye
166,"00:10:48,443","00:10:49,153",speaker_5,ఎవ్వడు చేసినాడో,yevvadu chesinaado
167,"00:10:49,303","00:10:49,994",speaker_5,మూసుకొని ఒప్పుకోండి.,moosukoni oppukondi.
168,"00:10:50,423","00:10:50,774",speaker_5,లేకపోతే,lekapothe
169,"00:10:51,014","00:10:52,964",speaker_5,hostel లో అందరినీ one month suspend చేస్తా.,hostel lo andharinee one month suspend chesthaa.
170,"00:10:53,063","00:10:53,413",speaker_4,ఆ,aa
171,"00:10:54,043","00:10:54,394",speaker_4,sir,sir
172,"00:10:54,644","00:10:56,884",speaker_4,మీరు అలా చేస్తే మేము వెళ్లి principal కి complaint ఇస్తాం.,meeru alaa chesthe memu velli principal ki complaint isthaam.
173,"00:10:57,144","00:10:57,664",speaker_4,Down down,Down down
174,"00:10:57,714","00:10:57,814",speaker_3,Down,Down
175,"00:10:58,783","00:10:59,683",speaker_3,down down down down down down down down down down down down మచ్చా,down down down down down down down down down down down down machhaa
176,"00:11:06,443","00:11:07,283",speaker_3,ఇక్కడ ఎక్కడో కాలుతున్నట్టుంది,ikkada yekkado kaaluthunnattundhi
177,"00:11:07,563","00:11:07,663",speaker_3,రా,raa
178,"00:11:07,673","00:11:08,094",speaker_4,ఏ ఒకొక్కడే,ye okokkade
179,"00:11:11,283","00:11:11,604",speaker_5,ఓయ్,oy
180,"00:11:12,124","00:11:12,474",speaker_5,ముయ్యన్రా,muyyanraa
181,"00:11:13,423","00:11:14,413",speaker_5,border లో పోరాడుచ్చినోన్ని,border lo poraaduchhinonni
182,"00:11:15,203","00:11:16,673",speaker_5,నా ముడ్డిలో మూడు bullets దుర్నాయ్.,naa muddilo moodu bullets dhurnaay.
183,"00:11:19,293","00:11:20,004",speaker_5,principal కే కాదు education,principal ke kaadhu education
184,"00:11:20,524","00:11:21,494",speaker_5,minister కైనా చెప్పుకోండి.,minister kainaa cheppukondi.
185,"00:11:22,244","00:11:23,334",speaker_5,ఒకే ఒక అప్పకడప,oke oka appakadapa
186,"00:11:23,474","00:11:23,824",speaker_5,పుట్టింటే,puttinte
187,"00:11:25,183","00:11:25,994",speaker_5,ముందుకొచ్చి నిలబడా,mundhukochhi nilabadaa
188,"00:11:27,124","00:11:28,734",speaker_5,one father one son conference,one father one son conference
189,"00:11:29,943","00:11:31,494",speaker_3,రాజా నేనైతే ఈపాటికి ఉరేసుకునే వాడిన్రా,raja nenaithe eepaatiki uresukune vaadinraa
190,"00:11:31,783","00:11:32,403",speaker_5,This one,This one
191,"00:11:37,004","00:11:38,063",speaker_5,రేయ్ జరగండ్రా పక్కే.,rey jaragandraa pakke.
192,"00:11:42,024","00:11:44,274",speaker_5,"అభి, మచ్చా, కాశీ, అజిత్, రానా","abhi, machhaa, kaashee, ajith, raanaa"
193,"00:11:44,703","00:11:45,053",speaker_5,చదువురుంకో.,chadhuvurunko.
194,"00:11:46,124","00:11:47,134",speaker_5,రానా packet ని కాలిరే,raanaa packet ni kaalire
195,"00:11:47,183","00:11:47,524",speaker_3,ఏంట్రా ఇది బాధ,yentraa idhi baadha
196,"00:11:47,573","00:11:48,443",speaker_4,చూడు ఇప్పుడేం తీస్తాడో,choodu ippudem theesthaado
197,"00:11:49,224","00:11:50,194",speaker_5,Sir ఇస్కో ఖాకే,Sir isko khaake
198,"00:11:50,884","00:11:51,774",speaker_5,ఉస్కే దర్వాజే,uske dharvaaje
199,"00:11:51,984","00:11:52,533",speaker_5,పే Thookege,pe Thookege
200,"00:11:52,724","00:11:53,714",speaker_4,ఏ packet అయిరే,ye packet ayire
201,"00:11:54,124","00:11:54,703",speaker_4,two packet,two packet
202,"00:11:54,903","00:11:55,254",speaker_3,అబ్బో,abbo
203,"00:11:55,403","00:11:56,504",speaker_3,రాజా గాడు పెద్దమనిషి అయ్యాడ్రా,raja gaadu pedhdhamanishi ayyaadraa
204,"00:11:56,823","00:11:57,173",speaker_5,Naughty,Naughty
205,"00:11:57,403","00:11:57,783",speaker_5,boy,boy
206,"00:11:57,923","00:11:58,114",speaker_4,ఉమ్,um
207,"00:11:58,384","00:11:58,734",speaker_3,Vanilla,Vanilla
208,"00:11:59,323","00:11:59,673",speaker_4,Chocolate,Chocolate
209,"00:12:00,144","00:12:00,494",speaker_3,Strawberry,Strawberry
210,"00:12:00,864","00:12:01,214",speaker_4,Jaljeera,Jaljeera
211,"00:12:02,283","00:12:03,524",speaker_4,monkey cap అంట monkey cap,monkey cap anta monkey cap
212,"00:12:03,604","00:12:04,673",speaker_5,వేసుకొని వస్తున్నా చూడురా,vesukoni vasthunnaa chooduraa
213,"00:12:04,943","00:12:05,714",speaker_4,లెచ్చిపో రాజా,lechhipo raja
214,"00:12:13,879","00:12:15,279",speaker_6,Knock knock ఎవరు రాదే,Knock knock yevaru raadhe
215,"00:12:15,639","00:12:16,950",speaker_6,మేము సార్ లైపోయారు,memu saar laipoyaaru
216,"00:12:19,590","00:12:20,399",speaker_6,రా రాస్కెల్స్ మీరు,raa raaskels meeru
217,"00:12:21,340","00:12:22,190",speaker_6,చల్ చల్ చల్ చల్ చల్,chal chal chal chal chal
218,"00:12:22,659","00:12:23,909",speaker_6,The big bad bear is approaching.,The big bad bear is approaching.
219,"00:12:25,179","00:12:25,700",speaker_6,Roger that.,Roger that.
220,"00:12:26,259","00:12:27,200",speaker_6,Take the shot. Take the shot.,Take the shot. Take the shot.
221,"00:12:29,240","00:12:31,090",speaker_6,రేయ్ mask వేసుకొస్తే కనిపెట్టలేను అనుకున్నారా,rey mask vesukosthe kanipettalenu anukunnaaraa
222,"00:12:31,639","00:12:32,870",speaker_6,voice ని ఎవడనిది కనిపెట్టేస్తా.,voice ni yevadanidhi kanipettesthaa.
223,"00:12:33,549","00:12:33,899",speaker_6,ఓహ్హో,ohho
224,"00:12:34,480","00:12:35,259",speaker_6,ఏయ్ ఎవరా నువ్వు?,yey yevaraa nuvvu?
225,"00:12:36,360","00:12:37,769",speaker_6,ఆచార్య దేవా! ఏమంటివి?,aachaarya dhevaa! yemantivi?
226,"00:12:38,080","00:12:40,930",speaker_6,ఏమంటివి? ఇది ఛాత్ర పరీక్షే గాని క్షత్రియ పరీక్ష కాదు.,yemantivi? idhi chaathra pareekshe gaani kshathriya pareeksha kaadhu.
227,"00:12:40,980","00:12:43,830",speaker_6,brother మీరందు వీడి పని నేను చూసుకుంటా. కానివ్వండి.,brother meerandhu weed pani nenu choosukuntaa. kaanivvandi.
228,"00:12:44,419","00:12:46,870",speaker_6,ఏయ్ చేతిలో ఏందిరా అది? ఇది చాలు నోరుకి temper లేపొద్దు.,yey chethilo yendhiraa adhi? idhi chaalu noruki temper lepodhdhu.
229,"00:12:47,200","00:12:47,550",speaker_6,నీకు,neeku
230,"00:12:47,740","00:12:48,670",speaker_6,ego లోపల ఉంటుందేమో,ego lopala untundhemo
231,"00:12:48,960","00:12:50,110",speaker_6,నాకు wifi లా ఉంటుంది.,naaku wifi laa untundhi.
232,"00:12:50,299","00:12:50,649",speaker_6,ఏయ్,yey
233,"00:12:50,919","00:12:52,639",speaker_6,ఏంది రే ego? ఏంది wifi? రేయ్,yendhi re ego? yendhi wifi? rey
234,"00:12:53,919","00:12:55,019",speaker_6,అప్పుడే అయిపోయింది అనుకోకు,appude ayipoyindhi anukoku
235,"00:12:55,559","00:12:56,350",speaker_6,ఇప్పుడే మొదలైంది.,ippude modhalaindhi.
236,"00:12:56,980","00:12:57,750",speaker_6,ఇప్పుడే మొదలైంది.,ippude modhalaindhi.
237,"00:12:58,379","00:13:01,279",speaker_6,hostel లో ఎవరినైనా వదులుతానేమో గాని మీ ఆరుగురిని మాత్రం వదలను.,hostel lo yevarinainaa vadhuluthaanemo gaani mee aarugurini maathram vadhalanu.
238,"00:13:01,519","00:13:01,870",speaker_6,అన్నయ్యా,annayyaa
239,"00:13:03,360","00:13:04,820",speaker_6,ఈ చొక్కలో meeting ఏంటో నాకు అర్థం కావట్లేదు.,ee chokkalo meeting yento naaku artham kaavatledhu.
240,"00:13:05,679","00:13:06,730",speaker_6,ఎప్పుడు వచ్చామని కాదన్నయ్యా,yeppudu vachhaamani kaadhannayyaa
241,"00:13:07,360","00:13:08,290",speaker_6,bullet దిగిందా,bullet dhigindhaa
242,"00:13:08,480","00:13:08,820",speaker_6,లేదా?,ledhaa?
243,"00:13:09,870","00:13:10,409",speaker_6,ఎరిమాటి bullet,yerimaati bullet
244,"00:13:10,879","00:13:11,230",speaker_6,ఆహ్హహ్,aahhah
245,"00:13:14,759","00:13:15,180",speaker_6,ఏయ్ ఏయ్ ఏయ్,yey yey yey
246,"00:13:15,679","00:13:19,470",speaker_6,campus మొత్తం temple అంట వాడికి రండ్రా రేయ్ ఏదో అయిపోయావు రా అరే,campus moththam temple anta vaadiki randraa rey yedho ayipoyaavu raa are
247,"00:13:19,779","00:13:20,129",speaker_6,ఆజోబు,aajobu
248,"00:13:20,720","00:13:21,539",speaker_6,లాగేస్తా హాయ్,laagesthaa haay
249,"00:13:22,120","00:13:24,299",speaker_6,మామా తొందరగా రారా. ఇన్నాళ్లకి ఇది use చేసే time వచ్చింది.,maamaa thondharagaa raaraa. innaallaki idhi use chese time vachhindhi.
250,"00:13:24,440","00:13:24,990",speaker_6,Okay ఒక second.,Okay oka second.
