index,start_time,end_time,speaker,original_telugu,transliteration
17,"00:01:07,030","00:01:08,390",speaker_3,పల్లకి లేచేసిందే,pallaki lechesindhe
18,"00:01:08,439","00:01:08,789",speaker_3,బాల,baala
19,"00:01:11,310","00:01:11,980",speaker_3,హడావిడిగా ready,hadaavidigaa ready
20,"00:01:12,099","00:01:12,449",speaker_3,అవుదాం,avudhaam
21,"00:01:12,659","00:01:13,409",speaker_3,చలో లల్లా,chalo lallaa
22,"00:01:15,230","00:01:16,040",speaker_3,ముచ్చటగా మేళం,muchhatagaa melam
23,"00:01:16,120","00:01:16,469",speaker_3,ఉంది,undhi
24,"00:01:16,680","00:01:17,030",speaker_3,ఆజా,aajaa
25,"00:01:17,459","00:01:17,809",speaker_3,ఆజా,aajaa
26,"00:01:18,890","00:01:19,689",speaker_3,తద్దినగా తాళం,thadhdhinagaa thaalam
27,"00:01:19,739","00:01:20,629",speaker_3,ఉంది ఆజా,undhi aajaa
28,"00:01:21,040","00:01:21,390",speaker_3,ఆజా,aajaa
29,"00:01:22,630","00:01:23,900",speaker_3,మండపం రమ్మంటుంది,mandapam rammantundhi
30,"00:01:24,040","00:01:24,390",speaker_3,ఆజా,aajaa
31,"00:01:24,840","00:01:25,189",speaker_3,ఆజా,aajaa
32,"00:01:26,299","00:01:27,289",speaker_3,జంట పడు వేళయ్యింది,janta padu velayyindhi
33,"00:01:27,939","00:01:28,289",speaker_3,ఆజా,aajaa
34,"00:01:28,680","00:01:29,030",speaker_3,ఆజా,aajaa
35,"00:01:29,659","00:01:30,009",speaker_1,భోజనాలు,bhojanaalu
36,"00:01:30,260","00:01:30,909",speaker_1,start అయ్యాయి,start ayyaayi
37,"00:01:31,280","00:01:31,629",speaker_1,ఆజా,aajaa
38,"00:01:32,040","00:01:32,390",speaker_1,ఆజా,aajaa
39,"00:01:33,340","00:01:35,949",speaker_3,బిర్యానీ counter ఉందా రాజా రాజా,biryaanee counter undhaa raja raja
40,"00:01:36,579","00:01:36,929",speaker_1,పెద్దాకి,pedhdhaaki
41,"00:01:37,340","00:01:38,069",speaker_1,ఉంది. పోదాం,undhi. podhaam
42,"00:01:38,120","00:01:39,540",speaker_0,ఇక వచ్చిన పని మొదలు పెడదామా?,ika vachhina pani modhalu pedadhaamaa?
43,"00:01:40,739","00:01:41,840",speaker_1,With family యా without family యా?,With family yaa without family yaa?
44,"00:01:42,000","00:01:42,530",speaker_0,అమ్మని అడుగుతావు,ammani aduguthaavu
45,"00:01:42,719","00:01:43,079",speaker_1,Come on fast,Come on fast
46,"00:01:43,140","00:01:43,379",speaker_0,మమ్మీ!,mummy!
47,"00:01:44,439","00:01:44,539",speaker_2,ఉమ్,um
48,"00:01:45,180","00:01:45,819",speaker_0,ఏందమ్మా ఏడుస్తున్నావ్?,yendhammaa yedusthunnaav?
49,"00:01:46,560","00:01:47,719",speaker_0,వాడు వేస్తున్న steps అంతా బాగున్నాయా?,vaadu vesthunna steps anthaa baagunnaayaa?
50,"00:01:48,140","00:01:48,489",speaker_2,ఛీ!,chee!
51,"00:01:49,219","00:01:49,829",speaker_2,నువ్వు చేసుకోవాల్సిన,nuvvu chesukovaalsina
52,"00:01:50,159","00:01:51,729",speaker_2,"పిల్లరా అది, నువ్వు కట్టాల్సిన","pillaraa adhi, nuvvu kattaalsina"
53,"00:01:51,980","00:01:52,329",speaker_2,తాళిరా,thaaliraa
54,"00:01:52,459","00:01:54,719",speaker_2,"అది, నువ్వు వెయ్యాల్సిన step రా అది","adhi, nuvvu veyyaalsina step raa adhi"
55,"00:01:56,280","00:01:57,159",speaker_0,ఇందా step ఆ మమ్మీ,indhaa step aa mummy
56,"00:01:58,109","00:01:58,769",speaker_2,సిగ్గులేకుండా బిర్యానీ,siggulekundaa biryaanee
57,"00:01:58,819","00:01:59,620",speaker_2,తినడానికి పోతున్నాడు చూడు,thinadaaniki pothunnaadu choodu
58,"00:01:59,959","00:02:01,569",speaker_0,మరి late అయితే గాయిన ముక్కలు కూడా దొరకవు అమ్మ,mari late ayithe gaayina mukkalu koodaa dhorakavu amma
59,"00:02:02,770","00:02:03,950",speaker_2,అరేయ్! ముక్కలుండవని,arey! mukkalundavani
60,"00:02:04,000","00:02:07,109",speaker_2,"పడే tension లో పది percent, పది percent ఆడపిల్లలను","paddy tension lo padhi percent, padhi percent aadapillalanu"
61,"00:02:07,299","00:02:08,590",speaker_2,నప్పడురా నీకు దండం పెడతా,nappaduraa neeku dhandam pedathaa
62,"00:02:08,860","00:02:10,819",speaker_0,వాళ్ళు reject చేస్తే నేనేం చేయాలే మమ్మీ?,vaallu reject chesthe nenem cheyaale mummy?
63,"00:02:11,159","00:02:12,379",speaker_1,అరే cool సుజాత అమ్మ,are cool sujaatha amma
64,"00:02:13,080","00:02:13,689",speaker_1,don’t worry,don’t worry
65,"00:02:14,000","00:02:14,810",speaker_1,రెండేళ్ళు అయ్యిందనుకో,rendellu ayyindhanuko
66,"00:02:15,120","00:02:17,020",speaker_1,అన్నీ divorce లే మళ్ళా అంత market లో పడతావ్,annee divorce le mallaa antha market lo padathaav
67,"00:02:17,960","00:02:19,159",speaker_2,అబ్బే ఛీ! ఏం దరిద్రం నోర్రా నీది.,abbey chee! yem dharidhram norraa needhi.
68,"00:02:19,620","00:02:20,430",speaker_2,నీ పెళ్ళాం లేచిపోయిందని,nee pellaam lechipoyindhani
69,"00:02:20,900","00:02:22,349",speaker_2,అందరి పెళ్ళాళ్ళు లేచిపోయి ఇడాకులు తీసుకుంటారా?,andhari pellaallu lechipoyi idaakulu theesukuntaaraa?
70,"00:02:22,580","00:02:24,319",speaker_0,ఆంటీ లోకువగా లేచిపోయింది లేచిపోయింది అన్న.,aantee lokuvagaa lechipoyindhi lechipoyindhi anna.
71,"00:02:24,500","00:02:24,599",speaker_1,ష్!,sh!
72,"00:02:24,539","00:02:25,810",speaker_0,Just వదిలేసి వెళ్ళిపోయిందనుకో,Just vadhilesi vellipoyindhanuko
73,"00:02:25,960","00:02:26,340",speaker_0,sir,sir
74,"00:02:26,939","00:02:27,340",speaker_1,సుజాత!,sujaatha!
75,"00:02:27,469","00:02:27,819",speaker_2,ఆ,aa
76,"00:02:28,599","00:02:30,240",speaker_1,Life లో positive thinking ఉండాలి.,Life lo positive thinking undaali.
77,"00:02:31,780","00:02:32,430",speaker_1,నేను ఒక రెండేళ్ళలో,nenu oka rendellalo
78,"00:02:32,639","00:02:32,989",speaker_1,పోయేటట్టున్నా.,poyetattunnaa.
79,"00:02:34,379","00:02:35,549",speaker_1,నీ పెళ్లి చూసి ప్రశాంతంగా,nee pelli choosi prashaanthangaa
80,"00:02:35,819","00:02:36,169",speaker_1,పోతారా,pothaaraa
81,"00:02:36,520","00:02:37,319",speaker_0,ఆ? ఆ ఆ,aa? aa aa
82,"00:02:38,479","00:02:41,949",speaker_0,ఆ ఆ. నీ దవాఖాన ఖర్చులకు కోట్లు కోట్లు అప్పు చేసి నేను ఈ అమ్మాయికి,aa aa. nee dhavaakhaana kharchulaku kotlu kotlu appu chesi nenu ee ammaayiki
83,"00:02:42,000","00:02:42,349",speaker_0,అడుగుతుంటే,aduguthunte
84,"00:02:43,060","00:02:45,349",speaker_0,ఆ tension కి ఆ stress కి నా జుట్టు ఈస్తుందిగా.,aa tension ki aa stress ki naa juttu eesthundhigaa.
85,"00:02:45,719","00:02:47,969",speaker_0,"నువ్వేమో ఇప్పుడు రేపు పోతా, ఎల్లుండి పోతా అనేదేదో bathroom పోయినట్టు","nuvvemo ippudu repu pothaa, yellundi pothaa anedhedho bathroom poyinattu"
86,"00:02:48,020","00:02:48,409",speaker_0,మాట్లాడుతున్నావ్.,maatlaaduthunnaav.
87,"00:02:49,159","00:02:50,080",speaker_0,మండుతుంది రేడీ నాకిక్కడ,manduthundhi redee naakikkada
88,"00:02:50,439","00:02:51,269",speaker_1,మళ్ళా పెద్ద motivation,mallaa pedhdha motivation
89,"00:02:51,419","00:02:53,409",speaker_1,speaker లెక్క మనకే చెప్తున్నావ్ positive thinking ఉండాలని,speaker lekka manake chepthunnaav positive thinking undaalani
90,"00:02:53,460","00:02:54,049",speaker_2,ఆ చూడురా! అది కాదురా,aa chooduraa! adhi kaadhuraa
91,"00:02:54,460","00:02:55,430",speaker_0,ఏది కాదు మమ్మీ? ఏది కాదు?,yedhi kaadhu mummy? yedhi kaadhu?
92,"00:02:57,199","00:02:58,069",speaker_0,ఇగో చూడు నీకోసం,ego choodu neekosam
93,"00:02:58,219","00:02:59,810",speaker_0,పెళ్లి చూపులకు వస్తున్నా గానీ నిజం చెప్పాలంటే,pelli choopulaku vasthunnaa gaanee nijam cheppaalante
94,"00:03:00,400","00:03:01,269",speaker_0,ఈ అప్పులు తీరేదాకా,ee appulu theeredhaakaa
95,"00:03:01,460","00:03:02,269",speaker_0,కనీసం తాళిబొట్టు,kaneesam thaalibottu
96,"00:03:02,439","00:03:03,520",speaker_0,కూడా చూడను చెప్తున్నా నేను,koodaa choodanu chepthunnaa nenu
97,"00:03:04,539","00:03:06,870",speaker_2,అట్లనే wait చేస్తే నువ్వు ఇష్టపడ్డ పిల్ల కూడా వెళ్లిపోతుంది.,atlane wait chesthe nuvvu ishtapadda pilla koodaa vellipothundhi.
98,"00:03:07,919","00:03:08,269",speaker_2,ఆలోచించరా,aalochincharaa
99,"00:03:09,300","00:03:10,120",speaker_0,బరోబర్ ఆలోచిస్తా.,barobar aalochisthaa.
100,"00:03:10,740","00:03:11,989",speaker_0,నల్లీ బొక్క తినుకుంటూ ఆలోచిస్తా,nallee bokka thinukuntoo aalochisthaa
101,"00:03:12,039","00:03:12,719",speaker_1,Come on మళ్ళీ,Come on mallee
102,"00:03:12,800","00:03:13,150",speaker_0,బొక్కలన్నీ,bokkalannee
103,"00:03:13,460","00:03:14,159",speaker_0,తినిద్దాం పా,thinidhdhaam paa
104,"00:03:18,340","00:03:19,139",speaker_1,"ఈ అమ్మాయి Mumbai,","ee ammaayi Mumbai,"
105,"00:03:19,719","00:03:20,449",speaker_1,"ఈ అమ్మాయి Delhi,","ee ammaayi Delhi,"
106,"00:03:21,039","00:03:21,949",speaker_1,ఇది England.,idhi England.
107,"00:03:22,219","00:03:23,430",speaker_1,చాలా బాగుంది కదా. ఇదిగో,chaalaa baagundhi kadhaa. idhigo
108,"00:03:23,620","00:03:25,549",speaker_1,ఈ card తీసుకుని రేపు వచ్చి కలవండి. వెళ్ళండి,ee card theesukuni repu vachhi kalavandi. vellandi
109,"00:03:25,719","00:03:26,199",speaker_0,Thanks అండి,Thanks andi
110,"00:03:26,500","00:03:26,599",speaker_2,Broker!,Broker!
111,"00:03:27,860","00:03:28,119",speaker_2,Broker!,Broker!
112,"00:03:28,169","00:03:28,400",speaker_1,ఏయ్! Broker ఏంది?,yey! Broker yendhi?
113,"00:03:28,500","00:03:32,219",speaker_2,"అదే సుందరం broker, waste broker. తీయ్! మా పైసా మాకు వాపస్ తీయ్","adhe sundharam broker, waste broker. theey! maa paisaa maaku vaapas theey"
114,"00:03:32,580","00:03:35,739",speaker_1,నీ కొడుకు దగ్గర తీసుకో. ఈ సంబంధం కూడా నీ కొడుకు దగ్గరికి వచ్చి,nee koduku dhaggara theesuko. ee sambandham koodaa nee koduku dhaggariki vachhi
115,"00:03:35,789","00:03:36,400",speaker_1,వెళ్ళిందే కదా,vellindhe kadhaa
116,"00:03:38,870","00:03:40,020","speaker_2, speaker_1",ఆ ఆడపిల్లలమ్మా,aa aadapillalammaa
117,"00:03:40,120","00:03:40,930",speaker_1,బెండకాయలు దొండకాయలా,bendakaayalu dhondakaayalaa
118,"00:03:41,199","00:03:42,229",speaker_1,ఓ market లో దొరకనీకి.,o market lo dhorakaneeki.
119,"00:03:42,759","00:03:43,949",speaker_1,ఈ tab లో ఉన్న సంబంధాలన్నీ,ee tab lo unna sambandhaalannee
120,"00:03:44,520","00:03:45,139",speaker_1,ఖతం పట్టి,khatham patty
121,"00:03:45,340","00:03:46,819",speaker_2,మరి ఎందుకు పిలిచావు ఇక్కడికి? ఆ ఎందుకు పిలిచావు?,mari yendhuku pilichaavu ikkadiki? aa yendhuku pilichaavu?
122,"00:03:47,080","00:03:48,919",speaker_1,గట్టిగా లోల్లి చేయకమ్మా నా market పోతది.,gattigaa lolli cheyakammaa naa market pothadhi.
123,"00:03:49,300","00:03:49,580",speaker_1,ఇటు రా.,itu raa.
124,"00:03:51,159","00:03:51,379",speaker_1,ఆగు.,aagu.
125,"00:03:53,670","00:03:54,349",speaker_1,కళ్ళజోడు పెట్టుకుని,kallajodu pettukuni
126,"00:03:54,400","00:03:56,829",speaker_1,bulki shirt వేసుకున్నాడు కదా. ఆయన కూడా మీ లెక్కనే,bulki shirt vesukunnaadu kadhaa. aayana koodaa mee lekkane
127,"00:03:57,180","00:03:57,280",speaker_2,ఆ?,aa?
128,"00:03:58,099","00:03:58,629",speaker_1,మీ అబ్బాయిని,mee abbaayini
129,"00:03:58,800","00:03:59,829",speaker_1,reject చేసిన అమ్మాయిని,reject chesina ammaayini
130,"00:04:00,080","00:04:00,669",speaker_1,పెళ్లి చేసుకునే,pelli chesukune
131,"00:04:00,840","00:04:01,189",speaker_1,అబ్బాయిని,abbaayini
132,"00:04:01,379","00:04:02,719",speaker_1,reject చేసిన అమ్మాయి వాళ్ళ,reject chesina ammaayi vaalla
133,"00:04:03,390","00:04:04,620","speaker_2, speaker_1",ఆ father,aa father
134,"00:04:04,719","00:04:07,319",speaker_2,మస్త్ confuse గా ఉంది. అమ్మాయి father అంతే కదా?,mastha్ confuse gaa undhi. ammaayi father anthe kadhaa?
135,"00:04:07,400","00:04:07,750",speaker_1,ఆ.,aa.
136,"00:04:07,909","00:04:09,609",speaker_1,అటు ఇటు set అయితేదేమో try చేద్దామని,atu itu set ayithedhemo try chedhdhaamani
137,"00:04:10,139","00:04:10,489",speaker_1,మిమ్మల్ని,mimmalni
138,"00:04:10,699","00:04:11,769",speaker_1,ఆళ్ళని ఈడకే పిలిపించిన,aallani eedake pilipinchina
139,"00:04:12,080","00:04:12,180",speaker_0,ఆ,aa
140,"00:04:12,439","00:04:13,750",speaker_1,వెళ్ళి కూర్చుని set చేసుకోండ్రి,velli koorchuni set chesukondri
141,"00:04:14,379","00:04:16,030",speaker_1,set అయిపోతది. వెళ్ళండి పోగొట్టుకోకండి,set ayipothadhi. vellandi pogottukokandi
142,"00:04:16,740","00:04:17,339",speaker_2,సుజాత ఈడ,sujaatha eeda
143,"00:04:17,660","00:04:19,980",speaker_1,ఆ నీ మొఖం మీద పేడ. జాగ్రత్తగా చేసుకోకపోతే అంతే.,aa nee mokham meedha peda. jaagraththagaa chesukokapothe anthe.
144,"00:04:20,220","00:04:21,050",speaker_1,చీనీ అమ్మ,cheenee amma
145,"00:04:21,459","00:04:22,649",speaker_0,ఏ మాటకి ఆ మాట వేలాడు చెప్తున్నావ్,ye maataki aa maata velaadu chepthunnaav
146,"00:04:22,720","00:04:22,949",speaker_1,ఉమ్,um
147,"00:04:23,860","00:04:24,610",speaker_0,ప్రియా ఒక్కసారే,priyaa okkasaare
148,"00:04:24,819","00:04:25,550",speaker_0,నన్ను వదిలేసి వెళ్ళిపోయిందిరా.,nannu vadhilesi vellipoyindhiraa.
149,"00:04:26,759","00:04:28,129",speaker_0,నీ అమ్మ మీ అమ్మని కలిసిన ప్రతిసారి,nee amma mee ammani kalisina prathisaari
150,"00:04:28,339","00:04:29,330",speaker_0,రోజు పదిసార్లు లేచిపోతుందిరా,roju padhisaarlu lechipothundhiraa
151,"00:04:29,699","00:04:30,770",speaker_0,bad list లో మాకు పన్నిందిమె,bad list lo maaku pannindhime
152,"00:04:31,120","00:04:31,589",speaker_1,It's okay,It's okay
153,"00:04:31,639","00:04:32,800",speaker_0,కొంచెం మనల్ని ఎత్తికాలికి వేయజేయమనిరా,konchem manalni yeththikaaliki veyajeyamaniraa
154,"00:04:34,019","00:04:34,910",speaker_1,స-సరే నేను చెప్తా.,sa-sare nenu chepthaa.
155,"00:04:35,120","00:04:35,470",speaker_1,నేను,nenu
156,"00:04:35,680","00:04:35,899",speaker_1,చెప్తా,chepthaa
157,"00:04:36,079","00:04:36,730",speaker_2,పదా పదా పదా పదా,padhaa padhaa padhaa padhaa
158,"00:04:37,040","00:04:38,120",speaker_0,Who are these పక్కింటి aunties?,Who are these pakkinti aunties?
159,"00:04:38,339","00:04:38,519",speaker_2,జరుగు,jarugu
160,"00:04:38,620","00:04:40,259",speaker_0,ఏయ్ ఆంటీ ఏయ్ ethics లేవా?,yey aantee yey ethics levaa?
161,"00:04:41,269","00:04:42,300",speaker_2,ఆ లేవు.,aa levu.
162,"00:04:42,360","00:04:42,710",speaker_2,కావాలంటే,kaavaalante
163,"00:04:42,860","00:04:44,500",speaker_2,ఉల్లిపాయ carrot ఆడున్నాయి వెళ్లి తీసుకో,ullipaaya carrot aadunnaayi velli theesuko
164,"00:04:44,660","00:04:44,939",speaker_0,Shit!,Shit!
165,"00:04:46,209","00:04:46,908",speaker_0,రేయ్ ethics,rey ethics
166,"00:04:46,959","00:04:48,600",speaker_0,అంటే సలాడ్ అనుకుంటుంది రేయ్ మల్లెపూల ఆంటీ,ante salad anukuntundhi rey mallepoola aantee
167,"00:04:49,540","00:04:49,920",speaker_1,ఏమైందిరా?,yemaindhiraa?
168,"00:04:50,379","00:04:51,070",speaker_2,నువ్వే నా manager?,nuvve naa manager?
169,"00:04:51,220","00:04:51,829",speaker_1,అవును madam చెప్పండి,avunu madam cheppandi
170,"00:04:51,879","00:04:52,230",speaker_0,సలాడ్,salad
171,"00:04:52,579","00:04:52,899",speaker_0,కాదురా.,kaadhuraa.
172,"00:04:53,759","00:04:54,290",speaker_0,ఆడ గొడవైతుంది.,aada godavaithundhi.
173,"00:04:54,459","00:04:55,030",speaker_0,నల్లీ బొక్కలైపోయినాయేమి.,nallee bokkalaipoyinaayemi.
174,"00:04:55,899","00:04:56,710",speaker_0,పా పా పా పా పా,paa paa paa paa paa
175,"00:04:56,980","00:04:57,269",speaker_1,నడు నడు నడు,nadu nadu nadu
176,"00:04:58,279","00:04:59,510",speaker_2,ఇట్లానా బిర్యానీ వండేది?,itlaanaa biryaanee vandedhi?
177,"00:04:59,759","00:05:00,159",speaker_2,ఇట్లానా వేసేది?,itlaanaa vesedhi?
178,"00:05:00,209","00:05:00,930",speaker_0,పని మస్త్ బాగా చేస్తుందిరా,pani mastha్ baagaa chesthundhiraa
179,"00:05:00,980","00:05:01,680",speaker_2,నువ్వు ముందు బయటికి రా.,nuvvu mundhu bayatiki raa.
180,"00:05:11,300","00:05:11,650",speaker_2,భయ్యా!,bhayyaa!
181,"00:05:24,319","00:05:24,839",speaker_2,ఇక్కడ రా.,ikkada raa.
182,"00:05:26,779","00:05:28,379",speaker_0,Madam please దయచేసి madam,Madam please dhayachesi madam
183,"00:05:28,860","00:05:29,800",speaker_2,Green shirt నిన్నే.,Green shirt ninne.
184,"00:05:31,248","00:05:31,980",speaker_2,ఉమ్ నిన్నే,um ninne
185,"00:05:32,160","00:05:32,839",speaker_2,green shirt రా,green shirt raa
186,"00:05:33,040","00:05:34,170",speaker_0,Madam ఒక్క నిమిషం. Ma'am,Madam okka nimisham. Ma'am
187,"00:05:34,720","00:05:35,240",speaker_0,please wait చేయండి,please wait cheyandi
188,"00:05:35,290","00:05:35,569",speaker_2,నువ్వు ఆగు.,nuvvu aagu.
189,"00:05:36,680","00:05:37,740",speaker_2,పిల్లే side ఆ పిల్లోడి side ఆ?,pille side aa pillodi side aa?
190,"00:05:38,019","00:05:39,480",speaker_1,పిల్లే side చేసినా పిల్లోడు మా వాడు,pille side chesinaa pillodu maa vaadu
191,"00:05:39,579","00:05:39,930",speaker_0,ఆగురా.,aaguraa.
192,"00:05:40,939","00:05:41,290",speaker_0,నేను,nenu
193,"00:05:41,480","00:05:41,830",speaker_0,పెళ్లికూతురు,pellikoothuru
194,"00:05:42,079","00:05:42,920",speaker_0,well wisher ని,well wisher ni
195,"00:05:43,060","00:05:43,410",speaker_2,ఆ,aa
196,"00:05:43,740","00:05:44,090",speaker_2,reception,reception
197,"00:05:44,220","00:05:45,459",speaker_2,కి దేనికోసం వస్తారు చెప్పండి,ki dhenikosam vasthaaru cheppandi
198,"00:05:46,069","00:05:46,860",speaker_0,Reception కి,Reception ki
199,"00:05:46,980","00:05:47,330",speaker_0,దేనికంటే,dhenikante
200,"00:05:48,199","00:05:49,430",speaker_0,మంచిగా బిర్యానీ తినడానికి వస్తారు,manchigaa biryaanee thinadaaniki vasthaaru
201,"00:05:49,939","00:05:50,329",speaker_1,ఆ correct,aa correct
202,"00:05:50,379","00:05:50,730",speaker_2,కత్తిలాంటి,kaththilaanti
203,"00:05:51,019","00:05:53,010",speaker_2,మటన్ బిర్యానీ expect చేసి వచ్చిన వాళ్ళందరూ చేరండి,matan biryaanee expect chesi vachhina vaallandharoo cherandi
204,"00:05:54,600","00:05:55,180",speaker_0,ఇటు రా.,itu raa.
205,"00:05:57,339","00:05:57,689",speaker_2,చూసినావా?,choosinaavaa?
206,"00:05:58,618","00:05:59,069",speaker_2,Reception కి,Reception ki
207,"00:05:59,180","00:06:01,409",speaker_2,వచ్చేది ఏం బిర్యానీ కోసం. Adjust ఎట్లా అవ్వాలి?,vachhedhi yem biryaanee kosam. Adjust yetlaa avvaali?
208,"00:06:01,459","00:06:03,418",speaker_0,Madam madam please please please madam,Madam madam please please please madam
209,"00:06:03,644","00:06:05,363",speaker_4,ఏం మనిషివాయ్ నువ్వు? ఇది బిర్యానీయా నా?,yem manishivaay nuvvu? idhi biryaaneeyaa naa?
210,"00:06:05,824","00:06:06,314",speaker_4,ఇది బిర్యానీయా?,idhi biryaaneeyaa?
211,"00:06:06,684","00:06:08,733",speaker_4,"rice ఉండటం లేదు ముక్కలు లేవు, ఏమీ లేవు. చల్లగా అయిపోయింది.","rice undatam ledhu mukkalu levu, yemee levu. challagaa ayipoyindhi."
212,"00:06:08,963","00:06:10,634",speaker_4,ఆడంత హండి తెచ్చుకొని ఊకే వేస్తున్నావ్.,aadantha handi thechhukoni ooke vesthunnaav.
213,"00:06:10,903","00:06:12,283",speaker_5,అనగానగా అరేయ్ వెళ్లి కొత్త హండి పట్టురా,anagaanagaa arey velli koththa handi patturaa
214,"00:06:24,663","00:06:26,554",speaker_7,రమ్య! పెళ్లి కూర్చి పెంట పని చేస్తున్నావెంటి?,ramya! pelli koorchi penta pani chesthunnaaventi?
215,"00:06:27,124","00:06:27,954",speaker_8,అరేయ్ మమ్మీ! నీకోసమే,arey mummy! neekosame
216,"00:06:28,274","00:06:28,624",speaker_7,ఏయ్,yey
217,"00:06:29,744","00:06:30,934",speaker_7,బాబు! జరుగు జరుగు,baabu! jarugu jarugu
218,"00:06:31,084","00:06:31,293",speaker_7,జరుగు,jarugu
219,"00:06:32,624","00:06:34,134",speaker_4,అరేయ్ మల్లెపూల అండి మల్లెచ్చురావా నువ్వు?,arey mallepoola andi mallechhuraavaa nuvvu?
220,"00:06:37,903","00:06:38,903",speaker_7,అన్నీ అతి చేయాలనా?,annee athi cheyaalanaa?
221,"00:06:39,423","00:06:39,564",speaker_7,ఉమ్,um
222,"00:06:40,103","00:06:40,613",speaker_7,ఫస్ట్ ఆపు అది,first aapu adhi
223,"00:06:41,184","00:06:41,543",speaker_5,థాంక్స్ అన్నా,thanks annaa
224,"00:06:41,783","00:06:42,264",speaker_8,ఎట్ల ఇస్తావ్?,yetla isthaav?
225,"00:06:43,103","00:06:43,903",speaker_8,ఎట్ల ఇస్తావ్ అమ్మా?,yetla isthaav ammaa?
226,"00:06:44,423","00:06:45,213",speaker_7,గిఫ్టే కదనీ,giphte kadhanee
227,"00:06:45,403","00:06:46,704",speaker_8,టైమ్ ఎడున్నది కొనే టైము?,time yedunnadhi kone taimu?
228,"00:06:47,423","00:06:48,434",speaker_7,అయినా చీరనే కదా,ayinaa cheerane kadhaa
229,"00:06:48,923","00:06:49,483",speaker_8,నన్ను అడిగినావా?,nannu adiginaavaa?
230,"00:06:49,963","00:06:50,884",speaker_8,నా permission తీసుకున్నావా?,naa permission theesukunnaavaa?
231,"00:06:51,644","00:06:52,723",speaker_8,నాకు నా చీర కావాలి,naaku naa cheera kaavaali
232,"00:06:53,723","00:06:55,244",speaker_7,అసలు ఇదంతా నీ మూలంగానే అయింది.,asalu idhanthaa nee moolangaane ayindhi.
233,"00:06:55,944","00:06:56,754",speaker_7,నువ్వు reject చేయకపోతే,nuvvu reject cheyakapothe
234,"00:06:56,884","00:06:59,153",speaker_7,వాడికి ఇక్కడ పెళ్లి అయ్యి ఉండేది కాదు. మనం ఇక్కడ కూర్చుని giftలు,vaadiki ikkada pelli ayyi undedhi kaadhu. manam ikkada koorchuni giftlu
235,"00:06:59,204","00:07:00,094",speaker_7,ఇచ్చి ఉండేవాళ్ళం కాదు.,ichhi undevaallam kaadhu.
236,"00:07:00,903","00:07:02,163",speaker_7,చీర కావాలంటే పెళ్లి చేసుకో,cheera kaavaalante pelli chesuko
237,"00:07:03,213","00:07:03,853",speaker_8,దరిద్రమైన logic,dharidhramaina logic
238,"00:07:03,903","00:07:04,343",speaker_8,ఇది మమ్మీ!,idhi mummy!
239,"00:07:05,153","00:07:05,733",speaker_8,చిన్నప్పటి నుండి,chinnappati nundi
240,"00:07:05,783","00:07:06,223",speaker_8,చూస్తున్నా.,choosthunnaa.
241,"00:07:06,624","00:07:08,923",speaker_8,nail polish చేసుకున్న దగ్గర్నుండి friends తోని trip పోవాలన్నా,nail polish chesukunna dhaggarnundi friends thoni trip povaalannaa
242,"00:07:08,983","00:07:10,043",speaker_8,పెళ్లితోనే link పెడతావ్.,pellithone link pedathaav.
243,"00:07:10,124","00:07:10,403",speaker_7,ఉమ్,um
