index,start_time,end_time,speaker,original_telugu,transliteration
35,"00:03:57,990","00:03:58,659",speaker_1,వేణు వేణు,venu venu
36,"00:04:03,699","00:04:04,329",speaker_1,వేణు వేణు,venu venu
37,"00:04:04,860","00:04:05,060",speaker_1,వేణు,venu
38,"00:04:06,460","00:04:06,759",speaker_1,పైన,paina
39,"00:04:07,259","00:04:07,960",speaker_1,పైన ఎవరో,paina yevaro
40,"00:04:08,840","00:04:09,060",speaker_1,పైన,paina
41,"00:04:20,540","00:04:21,809",speaker_2,సువర్ణ మాయకి స్వాగతం,sworn maayaki svaagatham
42,"00:04:23,019","00:04:23,689",speaker_2,అతి తక్కువ,athi thakkuva
43,"00:04:23,879","00:04:24,230",speaker_2,కాలంలోనే,kaalamlone
44,"00:04:25,649","00:04:26,660",speaker_2,అద్భుతమైన ప్రతిస్పందన,adhbhuthamaina prathispandhana
45,"00:04:26,740","00:04:27,090",speaker_2,అందించిన,andhinchina
46,"00:04:27,279","00:04:27,830",speaker_2,మా శ్రోతలకి,maa shrothalaki
47,"00:04:28,459","00:04:28,810",speaker_2,ప్రత్యేక,prathyeka
48,"00:04:29,139","00:04:29,490",speaker_2,కృతజ్ఞతలు.,kruthagnathalu.
49,"00:04:29,779","00:04:30,149",speaker_1,ఏం అవుతుంది రా,yem avuthundhi raa
50,"00:04:33,589","00:04:34,439",speaker_2,నిద్రలేని రాత్రులు,nidhraleni raathrulu
51,"00:04:35,100","00:04:35,710",speaker_2,అనే ధారావాహిక,ane dhaaraavaahika
52,"00:04:36,909","00:04:38,040",speaker_2,ఇవాళ్టితో ముగియనుంది.,ivaaltitho mugiyanundhi.
53,"00:04:39,189","00:04:40,129",speaker_2,కప్పిపుచ్చిన విషయాలు,kappipuchhina vishayaalu
54,"00:04:40,180","00:04:41,610",speaker_2,వెంట తరిమే సమయం ఆసన్నమైంది.,went tharime samayam aasannamaindhi.
55,"00:04:42,339","00:04:43,680",speaker_1,రేయ్ ఏంట్రా ఇది ఏం జరుగుతుంది రా,rey yentraa idhi yem jaruguthundhi raa
56,"00:04:52,279","00:04:52,629",speaker_2,ఈ,ee
57,"00:05:09,000","00:05:10,210",speaker_2,పాటని కోరిన శ్రోతలు,paatani korina shrothalu
58,"00:05:10,839","00:05:12,800",speaker_2,"వాలి కుమార్, రఘువీర్ దాస్,","vaali kumaar, raghuveer das,"
59,"00:05:13,279","00:05:13,629",speaker_2,"సదాశివ,","sadhaashiva,"
60,"00:05:14,509","00:05:15,589",speaker_2,"రాపర్తి శ్రీనివాస్,","raaparthi shreenivaas,"
61,"00:05:16,389","00:05:17,240",speaker_2,ఈశ్వర్ మరియు,eeshvar mariyu
62,"00:05:17,660","00:05:18,010",speaker_2,వేణుగోపాల్.,venugopaal.
63,"00:05:53,240","00:05:54,530",speaker_2,బ్రతుకు మీద ఇంత దీపున్న,brathuku meedha intha dheepunna
64,"00:05:54,699","00:05:55,079",speaker_2,వాళ్ళు,vaallu
65,"00:05:56,409","00:05:57,579",speaker_2,బ్రతకడానికి అర్హులే,brathakadaaniki arhule
66,"00:05:57,699","00:05:58,040",speaker_2,కారు.,kaaru.
67,"00:05:59,109","00:05:59,680",speaker_2,ఇంతటితో ఈ,inthatitho ee
68,"00:05:59,740","00:06:00,530",speaker_2,రేడియో స్టేషన్,radio station
69,"00:06:00,699","00:06:01,050",speaker_2,కథ,katha
70,"00:06:01,579","00:06:01,930",speaker_2,సమాప్తం.,samaaptham.
71,"00:06:28,410","00:06:28,750",speaker_3,ఏయ్,yey
72,"00:06:29,410","00:06:30,029",speaker_3,టీ చెప్పురా,tee cheppuraa
73,"00:06:30,230","00:06:31,029",speaker_4,దాన్ని one by two చేయరా,dhaanni one by two cheyaraa
74,"00:06:31,589","00:06:32,129",speaker_5,సరే అన్నా,sare annaa
75,"00:06:36,319","00:06:36,769",speaker_4,పునుపు,punupu
76,"00:06:37,850","00:06:38,649",speaker_3,రేయ్ టీ ఏదిరా?,rey tee yedhiraa?
77,"00:06:39,490","00:06:39,590",speaker_3,హ్మ్,hma్
78,"00:06:41,839","00:06:42,550",speaker_3,కిష్కిందపురి ghost,kishkindhapuri ghost
79,"00:06:42,649","00:06:43,389",speaker_3,walking tour ఆ?,walking tour aa?
80,"00:06:44,310","00:06:44,970",speaker_3,ఏంట్రా ఇది?,yentraa idhi?
81,"00:06:46,269","00:06:46,850",speaker_5,Eleven ఆ,Eleven aa
82,"00:06:48,509","00:06:51,360",speaker_5,ghost walking tour visit a haunted,ghost walking tour visit a haunted
83,"00:06:51,569","00:06:51,850",speaker_5,house,house
84,"00:06:52,329","00:06:52,569",speaker_5,today,today
85,"00:06:53,069","00:06:53,730",speaker_5,అదిరిపోయింది కదా అన్న,adhiripoyindhi kadhaa anna
86,"00:06:54,290","00:06:55,509",speaker_3,ఏం అదిరింది? నీకేం అర్థమైంది?,yem adhirindhi? neekem arthamaindhi?
87,"00:06:55,610","00:06:56,009",speaker_5,అదే అన్న,adhe anna
88,"00:06:56,490","00:06:57,540",speaker_5,ప్రేతాత్మ దాని పరిచయం.,prethaathma dhaani parichayam.
89,"00:06:58,779","00:06:59,360",speaker_5,నాలాంటి horror,naalaanti horror
90,"00:06:59,430","00:07:00,019",speaker_5,"cinema lovers ని,","cinema lovers ni,"
91,"00:07:00,449","00:07:01,760",speaker_5,ఈ దెయ్యాల మీద curious ఉన్నోళ్లందరినీ,ee dheyyaala meedha curious unnollandharinee
92,"00:07:02,329","00:07:03,260",speaker_5,ఒక దెయ్యాల కొంప తీసుకెళ్లి,oka dheyyaala kompa theesukelli
93,"00:07:03,550","00:07:04,920",speaker_5,దాని వెనుక ఉన్న కథేంటి అని చెప్పి,dhaani venuka unna kathenti ani cheppi
94,"00:07:05,170","00:07:06,970",speaker_5,ఆ place చుట్టూ ఒక walking tour ఇస్తారన్న.,aa place chuttoo oka walking tour isthaaranna.
95,"00:07:07,589","00:07:08,370",speaker_5,interesting గా ఉంది కదా అన్న,interesting gaa undhi kadhaa anna
96,"00:07:09,339","00:07:10,039",speaker_4,హ్మ్ అసలు,hma్ asalu
97,"00:07:10,089","00:07:11,389",speaker_4,అట్టాటి వాడికి ఎవరైనా పోతారా సార్?,attaati vaadiki yevarainaa pothaaraa saar?
98,"00:07:11,689","00:07:11,790",speaker_3,ఆ,aa
99,"00:07:11,699","00:07:12,050",speaker_5,అన్నా,annaa
100,"00:07:12,970","00:07:13,750",speaker_5,మనం వెళ్దాం అన్న,manam veldhaam anna
101,"00:07:14,329","00:07:15,040",speaker_3,హ్మ్ ఆ,hma్ aa
102,"00:07:59,539","00:08:00,180",speaker_4,విచిత్రంగా ఉందే!,vichithrangaa undhe!
103,"00:08:01,009","00:08:02,910",speaker_4,haunted house తీసుకెళ్లే మీరు కూడా దేవుడు దాన్ని నమ్మి పెడుతారా?,haunted house theesukelle meeru koodaa dhevudu dhaanni nammi peduthaaraa?
104,"00:08:03,170","00:08:03,980",speaker_5,అసలు దేవుడు ఉన్నాడంటారా?,asalu dhevudu unnaadantaaraa?
105,"00:08:06,589","00:08:07,700",speaker_4,దేవుడు ఉన్నాడని నమ్ముతున్నాను,dhevudu unnaadani nammuthunnaanu
106,"00:08:07,910","00:08:08,260",speaker_4,కాబట్టే,kaabatte
107,"00:08:08,829","00:08:10,620",speaker_4,దెయ్యాలు ఉన్న చోటికి కూడా ధైర్యంగా తీసుకెళ్తున్నాను.,dheyyaalu unna chotiki koodaa dhairyangaa theesukelthunnaanu.
108,"00:08:11,189","00:08:13,310",speaker_3,logic correct గానే ఉంది కదా. ఇప్పుడు ఈ ghost walking-,logic correct gaane undhi kadhaa. ippudu ee ghost walking-
109,"00:08:13,529","00:08:15,290",speaker_4,మాకు logical వద్దు magical కావాలి.,maaku logical vadhdhu magical kaavaali.
110,"00:08:16,410","00:08:17,670",speaker_4,ఏడు అన్నారు. ఏడున్నర అయింది.,yedu annaaru. yedunnara ayindhi.
111,"00:08:18,449","00:08:18,970",speaker_4,తప్పు కరగకుండు.,thappu karagakundu.
112,"00:08:19,490","00:08:20,709",speaker_4,ఎలా block చేయడానికి వచ్చావా?,yelaa block cheyadaaniki vachhaavaa?
113,"00:08:21,269","00:08:23,250",speaker_4,హూ where is the ghost? Where is the discipline?,hoo where is the ghost? Where is the discipline?
114,"00:08:23,589","00:08:25,509",speaker_4,Where is the time sense? Where is the common sense?,Where is the time sense? Where is the common sense?
115,"00:08:25,870","00:08:26,569",speaker_4,Guys relax.,Guys relax.
116,"00:08:27,470","00:08:28,260",speaker_4,ఒక friend కోసం,oka friend kosam
117,"00:08:28,850","00:08:29,430",speaker_4,wait చేస్తున్నాము.,wait chesthunnaamu.
118,"00:08:30,529","00:08:31,470",speaker_4,త-తను రాగానే వెళ్లిపోదాం.,tha-thanu raagaane vellipodhaam.
119,"00:09:44,159","00:09:44,950",speaker_3,అయ్యో రామా!,ayyo raamaa!
120,"00:09:45,970","00:09:46,629",speaker_3,ఏమిటీ ఘోరం?,emit ghoram?
121,"00:09:47,750","00:09:48,379",speaker_3,నీ ఆలయంలో,nee aalayamlo
122,"00:09:48,909","00:09:49,600",speaker_3,ఇంత విధ్వంసమా?,intha vidhvamsamaa?
123,"00:09:51,049","00:09:51,399",speaker_3,ఆపద్బాంధవా!,aapadhbaandhavaa!
124,"00:14:12,940","00:14:13,120",speaker_8,Bro,Bro
125,"00:14:13,559","00:14:13,980",speaker_8,ఎవరావిడ?,yevaraavida?
126,"00:14:14,559","00:14:15,039",speaker_8,ఎలా నుంచుంది?,yelaa nunchundhi?
127,"00:14:20,389","00:14:20,840",speaker_7,నిజానికి అక్కడ,nijaaniki akkada
128,"00:14:20,889","00:14:21,240",speaker_7,ఎవ్వరూ,yevvaroo
129,"00:14:21,539","00:14:24,019",speaker_7,లేరా. నీకు ఉన్నట్టు అనిపిస్తుంది అంతే. కావాలంటే ఇప్పుడు చూడు.,leraa. neeku unnattu anipisthundhi anthe. kaavaalante ippudu choodu.
130,"00:14:24,519","00:14:24,620",speaker_8,ఆ,aa
131,"00:14:25,080","00:14:25,460",speaker_8,ఏదిది?,yedhidhi?
132,"00:14:26,480","00:14:26,620",speaker_8,ఆ,aa
133,"00:14:27,480","00:14:27,830",speaker_8,మాయమైపోయింది.,maayamaipoyindhi.
134,"00:14:30,320","00:14:30,670",speaker_9,చచ్చిపోయింది.,chachhipoyindhi.
135,"00:14:34,590","00:14:35,509",speaker_8,ఒరేయ్ సన్నబడ్డ,orey sannabadda
136,"00:14:35,559","00:14:35,909",speaker_8,రామిరెడ్డిలా,raamireddilaa
137,"00:14:36,120","00:14:37,620",speaker_8,ఉన్నావ్. అంత భయమేస్తుందా రా నీకు?,unnaav. antha bhayamesthundhaa raa neeku?
138,"00:14:37,700","00:14:38,050",speaker_9,ఎలా?,yelaa?
139,"00:14:39,440","00:14:40,899",speaker_7,సునంద చాలా అందమైన అమ్మాయి.,sunandha chaalaa andhamaina ammaayi.
140,"00:14:41,820","00:14:42,170",speaker_7,హా,haa
141,"00:14:43,309","00:14:43,910",speaker_7,హా ఎచ్చు,haa yechhu
142,"00:14:43,960","00:14:44,580",speaker_7,మీలానే ఉండేది.,meelaane undedhi.
143,"00:14:46,240","00:14:47,050",speaker_8,సచ్చాక అనుకుంటాలే,sachhaaka anukuntaale
144,"00:14:48,000","00:14:48,350",speaker_9,ఊ,oo
145,"00:14:49,059","00:14:50,149",speaker_7,I mean ఇదే ఇంట్లో.,I mean idhe intlo.
146,"00:14:50,840","00:14:52,290",speaker_7,వాళ్ళ అమ్మానాన్నలతో కలిసి చాలా సంతోషంగా,vaalla ammaanaannalatho kalisi chaalaa santhoshangaa
147,"00:14:52,480","00:14:52,820",speaker_7,ఉండేది.,undedhi.
148,"00:14:53,379","00:14:54,450",speaker_7,కానీ ఆ సంతోషం కింద,kaanee aa santhosham kindha
149,"00:14:54,820","00:14:55,750",speaker_7,ఒక స్మశానం దాగుందని,oka smashaanam dhaagundhani
150,"00:14:56,779","00:14:57,129",speaker_7,తెలుసుకోలేకపోయింది.,thelusukolekapoyindhi.
151,"00:14:58,019","00:14:58,370",speaker_9,స్మశానమా?,smashaanamaa?
152,"00:14:58,840","00:14:59,190",speaker_7,అవును.,avunu.
153,"00:15:00,139","00:15:01,430",speaker_7,ఒకప్పుడు ఈ ఇల్లు స్మశానమే.,okappudu ee illu smashaaname.
154,"00:15:03,120","00:15:04,399",speaker_7,సమాధులు కూలగొట్టి కట్టారు.,samaadhulu koolagotti kattaaru.
155,"00:15:05,909","00:15:06,509",speaker_8,ఎవండీ అక్కడ,yevandee akkada
156,"00:15:06,559","00:15:07,310",speaker_8,ఏవేవో చేతులు కనిపిస్తున్నాయ్.,yevevo chethulu kanipisthunnaay.
157,"00:15:07,500","00:15:07,860",speaker_7,Yes,Yes
158,"00:15:08,500","00:15:09,919",speaker_7,ఇదే doubt సునందకు కూడా వచ్చి,idhe doubt sunandhaku koodaa vachhi
159,"00:15:10,659","00:15:11,759",speaker_7,వాటిని follow చేసింది.,vaatini follow chesindhi.
160,"00:15:13,409","00:15:14,559",speaker_7,మీరు నన్ను follow చేయండి.,meeru nannu follow cheyandi.
161,"00:15:21,689","00:15:22,139",speaker_7,సునంద ఆ,sunandha aa
162,"00:15:22,200","00:15:23,240",speaker_7,చేతులు follow చేస్తూ,chethulu follow chesthoo
163,"00:15:23,740","00:15:24,710",speaker_7,ఈ గదిలోకి వచ్చింది.,ee gadhiloki vachhindhi.
164,"00:15:25,220","00:15:27,120",speaker_7,మంచం కింద తవ్వి చూసింది. అంతే,mancham kindha thavvi choosindhi. anthe
165,"00:15:27,980","00:15:29,009",speaker_7,మంచం పైకి లేచింది.,mancham paiki lechindhi.
166,"00:15:31,659","00:15:32,730",speaker_7,సునంద కిందకి పతుకుపోయింది.,sunandha kindhaki pathukupoyindhi.
167,"00:15:35,139","00:15:35,299",speaker_8,Bro,Bro
168,"00:15:35,759","00:15:36,840",speaker_8,మంచం పైకి లేస్తుంది bro.,mancham paiki lesthundhi bro.
169,"00:15:37,820","00:15:39,320",speaker_9,కానీ మీరేం కంగారు పడకండి.,kaanee meerem kangaroo padakandi.
170,"00:15:40,340","00:15:41,690",speaker_9,మీరందరూ మాతో వచ్చారు కాబట్టి,meerandharoo maatho vachhaaru kaabatti
171,"00:15:42,120","00:15:42,830",speaker_9,మీకేం కాదు.,meekem kaadhu.
172,"00:15:43,809","00:15:44,230",speaker_9,ఎందుకంటే We,yendhukante We
173,"00:15:44,279","00:15:44,810",speaker_9,are experts.,are experts.
174,"00:15:46,559","00:15:47,430",speaker_8,ఏయ్ పలండి పలండి,yey palandi palandi
175,"00:15:47,580","00:15:47,930",speaker_8,పలండి,palandi
176,"00:15:48,639","00:15:49,529",speaker_8,ఏయ్ ఏయ్ రావయ్యా,yey yey raavayyaa
177,"00:15:50,519","00:15:50,870",speaker_9,భయ్యా,bhayyaa
178,"00:15:51,190","00:15:51,440",speaker_9,భయ్యా భయ్యా,bhayyaa bhayyaa
179,"00:15:52,299","00:15:52,539",speaker_9,భయ్యా,bhayyaa
180,"00:15:53,559","00:15:54,159",speaker_9,ఒక్క నిమిషం ఆగు.,okka nimisham aagu.
181,"00:15:54,639","00:15:55,350",speaker_9,నాకిప్పుడు గుర్తొచ్చింది.,naakippudu gurthochhindhi.
182,"00:15:55,820","00:15:58,330",speaker_9,నేను last time కూడా ఇక్కడికి వచ్చా. కానీ నువ్వప్పుడు ఈ కథ చెప్పలేదే.,nenu last time koodaa ikkadiki vachhaa. kaanee nuvvappudu ee katha cheppaledhe.
183,"00:15:58,779","00:15:59,930",speaker_9,అదేదో British దెయ్యం అన్నావ్.,adhedho British dheyyam annaav.
184,"00:16:00,159","00:16:01,190",speaker_9,Independence కన్నా ముందే,Independence kannaa mundhe
185,"00:16:01,519","00:16:02,740",speaker_9,dependent visa మీద ఇక్కడికి వచ్చిందన్నావ్.,dependent visa meedha ikkadiki vachhindhannaav.
186,"00:16:03,059","00:16:03,360",speaker_9,ఆ,aa
187,"00:16:05,179","00:16:06,629",speaker_9,దెయ్యం గురించి అడిగితే దెయ్యంలా చూస్తావేంటి?,dheyyam gurinchi adigithe dheyyamlaa choosthaaventi?
188,"00:16:07,419","00:16:08,039",speaker_7,doubt లేదు.,doubt ledhu.
189,"00:16:08,759","00:16:10,490",speaker_7,ఆ దెయ్యం వల్ల నీ brain మొత్తం తుప్పేసింది.,aa dheyyam valla nee brain moththam thuppesindhi.
190,"00:16:11,340","00:16:11,870",speaker_7,ఈ పరిణామాన్నే,ee parinaamaanne
191,"00:16:12,980","00:16:13,600",speaker_7,symphotic glyphotic,symphotic glyphotic
192,"00:16:15,129","00:16:15,879","speaker_7, speaker_9",అంటారు. అంటే?,antaaru. ante?
193,"00:16:16,720","00:16:18,950",speaker_8,నాకు మాత్రం ఏం తెలుసు? అది నీకు నీ British దెయ్యానికే తెలియాలి.,naaku maathram yem thelusu? adhi neeku nee British dheyyaanike theliyaali.
194,"00:16:19,000","00:16:20,480",speaker_8,వీడికి ఎక్కువ doubts వస్తే మన job లు పోతాయి.,veediki yekkuva doubts vasthe mana job lu pothaayi.
195,"00:16:20,840","00:16:21,039",speaker_8,ఆ,aa
196,"00:16:21,759","00:16:22,940",speaker_8,ఏయ్ flicker flicker,yey flicker flicker
197,"00:16:22,990","00:16:23,340",speaker_9,రండి,randi
198,"00:16:25,080","00:16:25,400",speaker_9,come fast,come fast
199,"00:16:25,450","00:16:25,800",speaker_8,symphotic,symphotic
200,"00:16:28,120","00:16:28,470",speaker_8,glyphon,glyphon
201,"00:16:29,600","00:16:31,330",speaker_8,ఇదేం దెయ్యం ఎక్కడా వినలేదే ఇది.,idhem dheyyam yekkadaa vinaledhe idhi.
202,"00:16:43,449","00:16:44,139",speaker_9,ఎవడా ఎవడా,yevadaa yevadaa
203,"00:16:44,399","00:16:44,750",speaker_9,ఎవడా.,yevadaa.
204,"00:16:45,659","00:16:46,009",speaker_9,ఉక్షా,ukshaa
205,"00:16:48,769","00:16:49,440",speaker_9,ఇది మళ్ళీ,idhi mallee
206,"00:16:49,500","00:16:49,850",speaker_9,పగలగొట్టింది.,pagalagottindhi.
207,"00:16:54,110","00:16:55,200",speaker_1,మైతూ బాల్,maithoo ball
208,"00:16:55,679","00:16:56,559",speaker_9,మైతూ ఏంటి మైతూ?,maithoo yenti maithoo?
209,"00:16:57,139","00:16:57,659",speaker_9,అక్క అని పిలువు.,akka ani piluvu.
210,"00:16:58,500","00:16:59,899",speaker_9,అయినా ఎన్ని సార్లు పగలగొడతావ్ మా ఇంటి అద్దం?,ayinaa yenni saarlu pagalagodathaav maa inti adhdham?
211,"00:17:00,659","00:17:01,390",speaker_9,నేను బాల్ ఇవ్వను.,nenu ball ivvanu.
212,"00:17:01,440","00:17:01,790",speaker_1,Please,Please
213,"00:17:02,080","00:17:02,430",speaker_1,మైతూ,maithoo
214,"00:17:02,940","00:17:03,290",speaker_9,నేను,nenu
215,"00:17:05,000","00:17:05,319",speaker_9,ఇవ్వను.,ivvanu.
216,"00:17:12,000","00:17:13,689",speaker_9,ఈ రాఘవ్ కూడా చిన్న పిల్లోడులా తయారవుతున్నాడు.,ee raaghav koodaa chinna pillodulaa thayaaravuthunnaadu.
217,"00:17:14,819","00:17:16,519",speaker_9,పడుకున్న దుప్పటి మడత పెట్టడం కూడా తెలియదు.,padukunna dhuppati madatha pettadam koodaa theliyadhu.
218,"00:17:21,279","00:17:23,990",speaker_9,నీకు మాత్రం fresh గా స్నానం చేయించేసి బట్టలు మార్చేస్తాడు.,neeku maathram fresh gaa snaanam cheyinchesi battalu maarchesthaadu.
219,"00:17:25,039","00:17:25,419",speaker_9,కదా.,kadhaa.
220,"00:17:28,160","00:17:30,759",speaker_9,రాత్రి తిన్న pizza box dustbin లో పడేయాలని కూడా తెలియదు.,raathri thinna pizza box dustbin lo padeyaalani koodaa theliyadhu.
221,"00:17:32,000","00:17:33,449",speaker_9,మీ food మాత్రం time కి వేసేస్తాడు.,mee food maathram time ki vesesthaadu.
222,"00:17:36,940","00:17:39,709",speaker_9,విడిచిన socks laundry లో వేయాలన్న minimum common sense లేదు కానీ,vidichina socks laundry lo veyaalanna minimum common sense ledhu kaanee
223,"00:17:41,339","00:17:42,730",speaker_9,మొక్కలకి మాత్రం నీళ్ళు పోసేస్తాడు.,mokkalaki maathram neellu posesthaadu.
224,"00:17:44,290","00:17:45,309",speaker_9,అందుకేరా నువ్వంటే,andhukeraa nuvvante
225,"00:17:45,359","00:17:45,969",speaker_9,నాకు చాలా,naaku chaalaa
226,"00:17:46,119","00:17:46,469",speaker_9,ఇష్టం.,ishtam.
227,"00:17:46,779","00:17:47,949",speaker_9,రాత్రి ఎంత late అయినా,raathri yentha late ayinaa
228,"00:17:48,180","00:17:50,089",speaker_9,పొద్దున్నే లేచి నీ life గురించి కాకుండా,podhdhunne lechi nee life gurinchi kaakundaa
229,"00:17:50,400","00:17:52,400",speaker_9,చుట్టూ ఉన్న వాళ్ళందరి life గురించి ఆలోచిస్తావు చూడు.,chuttoo unna vaallandhari life gurinchi aalochisthaavu choodu.
230,"00:17:53,500","00:17:54,400",speaker_9,That's a rare quality.,That's a rare quality.
231,"00:17:54,720","00:17:55,059",speaker_7,ఏంటి,yenti
232,"00:17:55,660","00:17:56,700",speaker_7,madam కి coffee కావాలా?,madam ki coffee kaavaalaa?
233,"00:17:57,700","00:17:58,900",speaker_1,నాకు నా ball కావాలి.,naaku naa ball kaavaali.
234,"00:17:59,599","00:18:00,480",speaker_8,జాగ్రత్తమ్మా పడిపోతావ్.,jaagraththammaa padipothaav.
235,"00:18:00,680","00:18:01,029",speaker_1,Please,Please
236,"00:18:01,220","00:18:01,569",speaker_1,రాఘవ్,raaghav
237,"00:18:02,140","00:18:02,730",speaker_1,నేను తొందరగా,nenu thondharagaa
238,"00:18:02,980","00:18:03,849",speaker_1,century కొట్టాలి.,century kottaali.
239,"00:18:04,480","00:18:05,469",speaker_7,ఏంటి మైథిలి చిన్నపిల్లలతో?,yenti maithili chinnapillalatho?
240,"00:18:05,880","00:18:06,559",speaker_7,తన ball తనకిచ్చేయ్.,thana ball thanakichhey.
241,"00:18:06,920","00:18:08,339",speaker_9,దానికి ball ఇస్తే నాకేం వస్తుంది?,dhaaniki ball isthe naakem vasthundhi?
242,"00:18:10,019","00:18:10,369",speaker_7,నీకా?,neekaa?
243,"00:18:11,849","00:18:12,410",speaker_9,ఏయ్ ఏయ్,yey yey
244,"00:18:17,039","00:18:17,319",speaker_1,ఇవ్వు,ivvu
245,"00:18:17,559","00:18:17,659",speaker_9,ఆ,aa
246,"00:18:17,619","00:18:17,969",speaker_7,హ్మ్,hma్
247,"00:18:19,400","00:18:19,759",speaker_7,తీసుకో,theesuko
248,"00:18:20,440","00:18:21,230",speaker_1,Thank you,Thank you
249,"00:18:39,680","00:18:40,420",speaker_10,చుక్కలకు చుట్టా,chukkalaku chuttaa
250,"00:18:40,470","00:18:40,819",speaker_10,నీవా,neevaa
251,"00:18:41,289","00:18:41,639",speaker_10,మబ్బులకు,mabbulaku
252,"00:18:41,910","00:18:42,259",speaker_10,సండ్రా,sandraa
253,"00:18:42,410","00:18:47,199",speaker_10,నీవా నింగి నేల దారే వేసే వర్షా నీవా వర్ణా నీవా చక్కనైన,neevaa ningi nela dhaare vese varshaa neevaa varnaa neevaa chakkanaina
254,"00:18:47,430","00:18:48,289",speaker_10,చిత్రా నీవా,chithraa neevaa
255,"00:18:48,860","00:18:49,710",speaker_10,రంగులున్న చైత్రా,rangulunna chaithraa
256,"00:18:49,789","00:18:50,859",speaker_10,నీవా దిక్కులను,neevaa dhikkulanu
257,"00:18:51,130","00:18:52,839",speaker_10,దాటే తామే నాతో వస్తావా,dhaate tame naatho vasthaavaa
258,"00:18:53,630","00:18:54,879",speaker_10,వాలు చూపుల నీ దాడి,vaalu choopula nee dhaadi
259,"00:18:55,450","00:18:55,799",speaker_10,కొల్లగొట్టే,kollagotte
260,"00:18:56,069","00:18:56,579",speaker_10,నే కుర్రాడ్ని,ne kurraadni
261,"00:18:57,269","00:18:57,619",speaker_10,తట్టుకోలేను,thattukolenu
262,"00:18:58,029","00:18:58,379",speaker_10,వమ్మాడి,vammaadi
263,"00:18:59,690","00:19:00,719",speaker_10,నువ్వు నేను జోడి,nuvvu nenu jodi
264,"00:19:01,529","00:19:01,879",speaker_10,ఉండిపోవే,undipove
