index,start_time,end_time,speaker,original_telugu,transliteration
115,"00:06:29,755","00:06:32,966",speaker_5,గుత్తంగి కూర చాలా బాగుంది కదా అని మొత్తం తినేయకు కాస్త ఉంచు సాయంత్రం,guththangi koora chaalaa baagundhi kadhaa ani moththam thineyaku kaastha unchu saayanthram
116,"00:06:33,016","00:06:33,615",speaker_5,నేను వచ్చి తింటాను,nenu vachhi thintaanu
117,"00:07:22,915","00:07:23,435",speaker_5,Good morning sir,Good morning sir
118,"00:07:23,956","00:07:24,725",speaker_1,Good morning ప్రసాద్,Good morning prasaadh
119,"00:07:25,016","00:07:27,586",speaker_5,Sir నేను ఉన్నానని తెలుసు కూడా భూయాన్ గారు Warning కి బెదిరిపోయారట,Sir nenu unnaanani thelusu koodaa bhooyaan gaaru Warning ki bedhiripoyaarata
120,"00:07:27,826","00:07:28,446",speaker_1,అవును ప్రసాద్,avunu prasaadh
121,"00:07:28,896","00:07:30,046",speaker_1,వాడు Phone చేసి బెదిరించాడు,vaadu Phone chesi bedhirinchaadu
122,"00:07:30,475","00:07:31,026",speaker_1,మనం వెళ్తున్న,manam velthunna
123,"00:07:31,156","00:07:31,806",speaker_1,Place ని,Place ni
124,"00:07:32,255","00:07:33,605",speaker_1,మళ్ళీ ఒకసారి Check చేస్తే,mallee okasaari Check chesthe
125,"00:07:33,855","00:07:34,406",speaker_1,better ప్రసాద్,better prasaadh
126,"00:07:35,805","00:07:36,516",speaker_5,ఊ Jwala,oo Jwala
127,"00:07:36,975","00:07:37,076",speaker_7,Sir,Sir
128,"00:07:37,255","00:07:37,605",speaker_5,Resignation,Resignation
129,"00:07:37,755","00:07:38,375",speaker_5,letters ready చెయ్,letters ready chey
130,"00:07:39,115","00:07:39,216",speaker_7,ఆ,aa
131,"00:07:39,136","00:07:42,276",speaker_5,Finance minister దగ్గర ఓ Slot ఖాళీగా ఉందట పైగా అక్కడ Salary కూడా,Finance minister dhaggara o Slot khaaleegaa undhata paigaa akkada Salary koodaa
132,"00:07:42,435","00:07:43,454",speaker_5,చాలా ఎక్కువ అంట,chaalaa yekkuva anta
133,"00:07:44,076","00:07:44,176",speaker_7,ఆ,aa
134,"00:07:44,115","00:07:45,565",speaker_5,మనమందరం అక్కడ Move అయిపోదాం Come on,manamandharam akkada Move ayipodhaam Come on
135,"00:07:45,615","00:07:45,966",speaker_1,ప్రసాదు,prasaadhu
136,"00:07:46,175","00:07:46,526",speaker_1,ప్రసాదు,prasaadhu
137,"00:07:47,235","00:07:49,906",speaker_5,లేకపోతే ఏంటి Sir ఐదేళ్లుగా మీ దగ్గర పని చేస్తున్నాను నన్నే Doubt,lekapothe yenti Sir aidhellugaa mee dhaggara pani chesthunnaanu nanne Doubt
138,"00:07:49,956","00:07:50,295",speaker_5,చేస్తారా?,chesthaaraa?
139,"00:07:50,735","00:07:53,375",speaker_5,"Look at my team Jwala, నారాయణ, ముస్తఫా, బలవీర్","Look at my team Jwala, naaraayana, musthaphaa, balaveer"
140,"00:07:54,076","00:07:55,675",speaker_5,most efficient and well trained,most efficient and well trained
141,"00:07:56,096","00:07:58,076",speaker_1,Of course ప్రసాద్ I know I know,Of course prasaadh I know I know
142,"00:07:58,636","00:07:58,915",speaker_5,Sir,Sir
143,"00:08:00,156","00:08:01,266",speaker_5,నన్ను దాటి ఆ యమధర్మరాజు,nannu dhaati aa yamadharmaraaju
144,"00:08:01,675","00:08:02,566",speaker_5,మీ దగ్గరికి రావాలన్నా,mee dhaggariki raavaalannaa
145,"00:08:03,625","00:08:04,115",speaker_5,Excuse me,Excuse me
146,"00:08:04,216","00:08:04,566",speaker_5,ప్రసాద్,prasaadh
147,"00:08:04,956","00:08:06,036",speaker_5,May I come in please?,May I come in please?
148,"00:08:06,536","00:08:07,116",speaker_5,అని అడుక్కోవాలి,ani adukkovaali
149,"00:08:07,516","00:08:07,855",speaker_5,Sir,Sir
150,"00:08:08,115","00:08:08,466",speaker_1,ఊ,oo
151,"00:08:08,896","00:08:09,646",speaker_5,Come on let's move,Come on let's move
152,"00:08:10,016","00:08:10,415",speaker_5,sir,sir
153,"00:08:23,336","00:08:23,795",speaker_5,Careful sir,Careful sir
154,"00:08:25,915","00:08:26,836",speaker_1,ఈ రాజ్ పాల్ ఎక్కడ?,ee raj paul yekkada?
155,"00:08:27,295","00:08:27,826",speaker_8,ఓ శర్మాజీ,o sharmaajee
156,"00:08:30,085","00:08:30,725",speaker_1,ప్రసాదు అంత,prasaadhu antha
157,"00:08:30,776","00:08:31,815",speaker_1,బాగా Check చేశారు కదా,baagaa Check cheshaaru kadhaa
158,"00:08:32,485","00:08:33,166",speaker_1,నాకెందుకో భయంగా,naakendhuko bhayangaa
159,"00:08:33,216","00:08:33,456",speaker_1,ఉంది,undhi
160,"00:08:34,035","00:08:34,975",speaker_8,Sir మీకు ఇంకెలా,Sir meeku inkelaa
161,"00:08:35,035","00:08:36,206",speaker_5,"నారాయణ, ముస్తఫా చెప్పండయ్యా","naaraayana, musthaphaa cheppandayyaa"
162,"00:08:36,816","00:08:38,385",speaker_8,ప్రసాద్ అంటే పుట్టలో తొంగని పాము,prasaadh ante puttalo thongani paamu
163,"00:08:38,696","00:08:39,076",speaker_8,కాదు Sir,kaadhu Sir
164,"00:08:39,296","00:08:41,625",speaker_5,చిన్ని కృష్ణుడికి Security ఇచ్చి సముద్రాన్ని దాటించిన ఆదిశేషువు,chinni krushnudiki Security ichhi samudhraanni dhaatinchina aadhisheshuvu
165,"00:08:41,816","00:08:41,916",speaker_5,Sir,Sir
166,"00:08:41,936","00:08:42,036",speaker_1,ఆ,aa
167,"00:08:42,556","00:08:43,535",speaker_5,Guys guys guys,Guys guys guys
168,"00:08:43,956","00:08:45,186",speaker_5,ఆ ఆ ఆ చిన్ని కృష్ణుడు,aa aa aa chinni krushnudu
169,"00:08:45,676","00:08:46,026",speaker_5,ఆదిశేషువు,aadhisheshuvu
170,"00:08:46,556","00:08:46,906",speaker_5,Wow,Wow
171,"00:08:47,035","00:08:47,766",speaker_5,what an elevation,what an elevation
172,"00:08:48,566","00:08:49,174","speaker_5, speaker_8",lit Sir,lit Sir
173,"00:08:49,235","00:08:50,135",speaker_8,we have much more Sir,we have much more Sir
174,"00:08:50,255","00:08:51,395",speaker_5,జూలు విదిలించిన జటాయువు,joolu vidhilinchina jataayuvu
175,"00:08:51,456","00:08:52,126",speaker_8,ఖజ్జించిన ఖడ్గము,khajjinchina khadgamu
176,"00:08:52,176","00:08:53,826",speaker_5,ఆపండయ్యా నేనేదో అడిగి పోనించుకున్నట్లు,aapandayyaa nenedho adigi poninchukunnatlu
177,"00:08:54,066","00:08:54,416",speaker_5,ఉంది,undhi
178,"00:08:54,696","00:08:55,475",speaker_1,అడిగిందా ఆయనగా?,adigindhaa aayanagaa?
179,"00:08:55,775","00:08:57,286",speaker_5,Sir నేను మీ పక్కనుండంగా,Sir nenu mee pakkanundangaa
180,"00:08:57,635","00:08:58,586",speaker_5,చీమ కూడా చుట్టుకు,cheema koodaa chuttuku
181,"00:09:05,995","00:09:06,395",speaker_1,Jwala,Jwala
182,"00:09:06,735","00:09:06,936",speaker_7,Sir,Sir
183,"00:09:07,755","00:09:08,786",speaker_1,Is it a bomb blast?,Is it a bomb blast?
184,"00:09:09,535","00:09:10,676",speaker_7,Yes sir it's a bomb blast,Yes sir it's a bomb blast
185,"00:09:12,836","00:09:13,885",speaker_1,Are we under attack?,Are we under attack?
186,"00:09:33,576","00:09:34,706",speaker_5,నన్ను దాటి ఆ యమధర్మరాజు,nannu dhaati aa yamadharmaraaju
187,"00:09:35,096","00:09:35,985",speaker_5,మీ దగ్గరికి రావాలన్నా,mee dhaggariki raavaalannaa
188,"00:09:37,005","00:09:37,515",speaker_5,Excuse me,Excuse me
189,"00:09:37,576","00:09:39,495",speaker_5,ప్రసాద్ May I come in please?,prasaadh May I come in please?
190,"00:09:39,946","00:09:40,566",speaker_5,అని అడుక్కోవాలి,ani adukkovaali
191,"00:09:40,956","00:09:41,306",speaker_5,Sir,Sir
192,"00:09:45,576","00:09:45,796",speaker_8,భాయ్,bhaay
193,"00:09:46,056","00:09:46,275",speaker_5,లా,laa
194,"00:09:47,355","00:09:47,696",speaker_5,హా భయ్యా,haa bhayyaa
195,"00:09:48,096","00:09:49,105",speaker_8,ఛోటు situation క్య హే?,chotu situation kya he?
196,"00:09:49,355","00:09:50,296",speaker_5,Sab under control హే భయ్యా,Sab under control he bhayyaa
197,"00:09:50,676","00:09:51,535",speaker_8,అచ్ఛా ਮੈਂ 10 minute ਮੇ ਆ ਰਿਹਾ ਹਾਂ,achhaa ਮੈਂ 10 minute ਮੇ ਆ ਰਿਹਾ ਹਾਂ
198,"00:09:51,895","00:09:52,956",speaker_5,ਠੀਕ ਹੈ ਭਈਆ ਆਪ ਆਰਾਮ ਸੇ ਆਓ,ਠੀਕ ਹੈ ਭਈਆ ਆਪ ਆਰਾਮ ਸੇ ਆਓ
199,"00:09:53,456","00:09:54,956",speaker_5,నితీష్ శర్మ को आपके लिए छोड़ देता हूं,nitheesh sharma को आपके लिए छोड़ देता हूं
200,"00:09:55,515","00:09:57,296",speaker_5,aur security वाले को उड़ा देता हूं,aur security वाले को उड़ा देता हूं
201,"00:09:58,615","00:09:58,735",speaker_8,Sir,Sir
202,"00:09:59,696","00:10:01,296",speaker_5,బతా तेरी आखिरी ख्वाइश क्या है?,bathaa तेरी आखिरी ख्वाइश क्या है?
203,"00:10:01,596","00:10:01,946",speaker_8,Renewal,Renewal
204,"00:10:02,135","00:10:04,936",speaker_8,timings ਤੇ నేను మా వాళ్ళతో Team meeting పెట్టుకుంటా,timings ਤੇ nenu maa vaallatho Team meeting pettukuntaa
205,"00:10:05,635","00:10:06,895",speaker_8,Team meeting ఆ వద్దు,Team meeting aa vadhdhu
206,"00:10:07,316","00:10:07,755",speaker_8,చంపేయండి,champeyandi
207,"00:10:08,296","00:10:08,546",speaker_8,చంపేయండి,champeyandi
208,"00:10:08,596","00:10:09,015",speaker_5,ఊరుకోడయ్యా,oorukodayyaa
209,"00:10:09,855","00:10:10,806",speaker_5,సైకోలా బిహేవ్ చేయకండి,saikolaa behave cheyakandi
210,"00:10:11,155","00:10:12,066",speaker_5,నేను మాట్లాడతాను కదా,nenu maatlaadathaanu kadhaa
211,"00:10:15,855","00:10:17,046",speaker_1,సిరిఫ్ దో minute,siriph dho minute
212,"00:10:17,535","00:10:18,146",speaker_1,దో నా,dho naa
213,"00:10:18,475","00:10:18,775",speaker_5,అచ్ఛా,achhaa
214,"00:10:19,495","00:10:20,105",speaker_5,దేఖా entertainment,dhekhaa entertainment
215,"00:10:20,556","00:10:21,196",speaker_5,हम भी देख रहे थे,हम भी देख रहे थे
216,"00:10:21,655","00:10:22,255",speaker_1,Shame guys,Shame guys
217,"00:10:22,775","00:10:23,316",speaker_1,shame on you,shame on you
218,"00:10:23,995","00:10:25,975",speaker_1,మీరు మీరు ఇచ్చిన reports నమ్మి నేను ఫూల్ అయ్యా,meeru meeru ichhina reports nammi nenu fool ayyaa
219,"00:10:26,645","00:10:27,266",speaker_1,వరప్రసాద్ brand,varaprasaadh brand
220,"00:10:27,316","00:10:28,916",speaker_1,image ఎంత దెబ్బతిందో తెలుసా?,image yentha dhebbathindho thelusaa?
221,"00:10:29,316","00:10:30,906",speaker_5,ఇది నితీష్ శర్మ గారి ప్రాణాలకు సంబంధించిన,idhi nitheesh sharma gaari praanaalaku sambandhinchina
222,"00:10:31,035","00:10:31,385",speaker_5,విషయమయ్యా,vishayamayyaa
223,"00:10:31,755","00:10:32,766",speaker_5,నా మొహం ఆయనకి ఎలా చూపించడం?,naa moham aayanaki yelaa choopinchadam?
224,"00:10:35,346","00:10:35,985",speaker_5,మీరేంటండీ అస్తమానం,meerentandee asthamaanam
225,"00:10:36,035","00:10:39,166",speaker_5,నన్నే చూస్తారు వాళ్ళు కూడా తప్పు చేశారు కదా కాసేపు వాళ్ళనే చూడండి.,nanne choosthaaru vaallu koodaa thappu cheshaaru kadhaa kaasepu vaallane choodandi.
226,"00:10:43,185","00:10:43,875",speaker_5,చూడరా నన్నే,choodaraa nanne
227,"00:10:43,936","00:10:44,286",speaker_5,చూస్తారా?,choosthaaraa?
228,"00:10:46,925","00:10:47,706",speaker_5,చూసుకోండి ఏదైనా,choosukondi yedhainaa
229,"00:10:47,755","00:10:48,286",speaker_5,పని చేసేటప్పుడు,pani chesetappudu
230,"00:10:48,596","00:10:48,946",speaker_5,వరప్రసాద్,varaprasaadh
231,"00:10:49,275","00:10:50,155",speaker_5,లా think చేయాలి,laa think cheyaali
232,"00:10:50,696","00:10:52,196",speaker_5,multiple layers తో నిఘా ఉంచాలి.,multiple layers tho nighaa unchaali.
233,"00:10:52,436","00:10:53,706",speaker_1,అయినా మీకు అంత focus ఎక్కడుందిలే,ayinaa meeku antha focus yekkadundhile
234,"00:10:54,316","00:10:54,755",speaker_5,ఆ,aa
235,"00:10:55,076","00:10:55,686",speaker_1,ఇదిగో వీడున్నాడు,idhigo veedunnaadu
236,"00:10:56,216","00:10:57,706",speaker_1,ఖాళీ దొరికితే సుడోకు ఆడుకుంటాడు.,khaalee dhorikithe sudoku aadukuntaadu.
237,"00:10:58,635","00:10:58,985",speaker_1,వీడేమో,veedemo
238,"00:10:59,336","00:11:00,466",speaker_1,Phone లో పెళ్ళాంతో మాట్లాడుతూనే,Phone lo pellaantho maatlaaduthoone
239,"00:11:00,696","00:11:00,975",speaker_1,ఉంటాడు.,untaadu.
240,"00:11:01,796","00:11:02,485",speaker_1,ఇక ఈవిడి,ika eevidi
241,"00:11:03,255","00:11:04,716",speaker_1,"friends, Insta reels","friends, Insta reels"
242,"00:11:05,056","00:11:05,406",speaker_8,Sir,Sir
243,"00:11:05,995","00:11:08,746",speaker_8,మీరు మా personal విషయాలు మాట్లాడితే మేము మీ personal విషయాలు మాట్లాడాల్సి,meeru maa personal vishayaalu maatlaadithe memu mee personal vishayaalu maatlaadaalsi
244,"00:11:08,796","00:11:09,056",speaker_8,వస్తుంది.,vasthundhi.
245,"00:11:09,135","00:11:09,625",speaker_5,ఏం మాట్లాడతారయ్యా?,yem maatlaadathaarayyaa?
246,"00:11:09,875","00:11:11,615",speaker_5,ఏం మాట్లాడతారు? నా personal సేవనైనా మాట్లాడతారు?,yem maatlaadathaaru? naa personal sevanainaa maatlaadathaaru?
247,"00:11:11,796","00:11:12,146",speaker_5,మాట్లాడండి,maatlaadandi
248,"00:11:12,635","00:11:13,296",speaker_5,white paper అయ్యా,white paper ayyaa
249,"00:11:13,836","00:11:14,485",speaker_5,దమ్ముంటే మాట్లాడండి.,dhammunte maatlaadandi.
250,"00:11:14,995","00:11:16,985",speaker_8,రోజు Lunch time లో నితీన్ శర్మ గారిని ఎలుగబంటోడు,roju Lunch time lo nitheen sharma gaarini yelugabantodu
251,"00:11:17,296","00:11:17,895",speaker_8,అని మీరు అనట్లా?,ani meeru anatlaa?
