index,start_time,end_time,speaker,original_telugu,transliteration
43,"00:03:23,069","00:03:23,889",speaker_0,గంభీరంగా నడుచుకుంటూ,gambheerangaa naduchukuntoo
44,"00:03:23,939","00:03:24,289",speaker_0,వెళ్లేవాడు.,vellevaadu.
45,"00:03:27,460","00:03:28,549",speaker_0,ఇది మా నాన్న కథ,idhi maa naanna katha
46,"00:03:29,259","00:03:30,909",speaker_0,కానీ కొందరే దాన్ని చరిత్రగా,kaanee kondhare dhaanni charithragaa
47,"00:03:31,080","00:03:31,430",speaker_0,మారుస్తారు,maarusthaaru
48,"00:03:32,560","00:03:33,379",speaker_0,మా నాన్న లాగా.,maa naanna laagaa.
49,"00:03:34,800","00:03:35,620",speaker_0,ఆయనకీ కొట్టే,aayanakee kotte
50,"00:03:36,599","00:03:36,949",speaker_0,సర్వస్వం.,sarvasvam.
51,"00:03:42,659","00:03:43,829",speaker_0,మాకున్న ఈ చిరు వ్యాపారాన్ని,maakunna ee chiru vyaapaaraanni
52,"00:03:44,039","00:03:44,389",speaker_0,కూడా,koodaa
53,"00:03:44,740","00:03:46,049",speaker_0,ఆయన భక్తి శ్రద్ధలతో నడిపేవారు.,aayana bhakti shradhdhalatho nadipevaaru.
54,"00:03:52,460","00:03:53,099",speaker_2,అవును నాన్న,avunu naanna
55,"00:03:53,240","00:03:53,460",speaker_1,ఊ,oo
56,"00:03:53,919","00:03:55,379",speaker_2,మనం వస్తూ వస్తూ పిండి తెచ్చాం కదా,manam vasthoo vasthoo pindi thechhaam kadhaa
57,"00:03:55,819","00:03:56,549",speaker_2,ఇప్పుడెందుకు రుబ్బుతున్నావ్?,ippudendhuku rubbuthunnaav?
58,"00:03:57,800","00:03:59,949",speaker_1,రాత్రి ఇంట్లో రుబ్బిన పిండి ఇప్పుడు ఇడ్లీలకి,raathri intlo rubbina pindi ippudu idleelaki
59,"00:04:00,449","00:04:00,549",speaker_2,ఊ,oo
60,"00:04:00,500","00:04:01,150",speaker_1,ఇదేవో సాయంత్రానికి,idhevo saayanthraaniki
61,"00:04:01,360","00:04:01,659",speaker_1,నాన్న,naanna
62,"00:04:02,300","00:04:02,769",speaker_0,ఊ వచ్చినప్పటి,oo vachhinappati
63,"00:04:02,930","00:04:05,269",speaker_0,నుంచి మా నాన్నతో నాకున్న maximum memories,nunchi maa naannatho naakunna maximum memories
64,"00:04:05,780","00:04:06,549",speaker_0,ఆయన పిండి రుబ్బుతున్నప్పుటివే,aayana pindi rubbuthunnapputive
65,"00:04:07,979","00:04:08,329",speaker_0,ఏకబిగిన,yekabigina
66,"00:04:08,620","00:04:09,650",speaker_0,రెండు గంటలు రుబ్బేవారు.,rendu gantalu rubbevaaru.
67,"00:04:14,230","00:04:14,889",speaker_0,చూడ్డానికి మామూలు,chooddaaniki maamoolu
68,"00:04:14,939","00:04:15,949",speaker_0,ఇడ్లీ సాంబార్ చట్నీ,idlee saambaar chatnee
69,"00:04:16,339","00:04:17,310",speaker_0,కానీ రుచిలో అమృతం,kaanee ruchilo amrutham
70,"00:04:18,040","00:04:20,569",speaker_0,జనం పక్క ఊళ్ల నుంచి బళ్ళు కట్టుకొచ్చి మరీ తినేయడంలో నాకు ఇంకా,janam pakka oolla nunchi ballu kattukochhi maree thineyadamlo naaku inkaa
71,"00:04:20,620","00:04:20,939",speaker_0,గుర్తు.,gurthu.
72,"00:04:32,579","00:04:33,710",speaker_3,నీ జీవితం చేస్తే,nee jeevitham chesthe
73,"00:04:33,839","00:04:34,189",speaker_3,అమృతమయ్యా,amruthamayyaa
74,"00:04:34,579","00:04:35,310",speaker_0,ఈయనే ఏడుకొండలు.,eeyane yedukondalu.
75,"00:04:36,180","00:04:38,259",speaker_0,ఈయన మా నాన్న చిన్నప్పటి నుంచి best friends.,eeyana maa naanna chinnappati nunchi best friends.
76,"00:04:39,879","00:04:42,019",speaker_0,జీవితంలో మనం చేసే పని ఆదాయం కోసమే కాదు,jeevithamlo manam chese pani aadhaayam kosame kaadhu
77,"00:04:42,729","00:04:43,269",speaker_0,ఆస్వాదిస్తూ కూడా,aasvaadhisthoo koodaa
78,"00:04:43,319","00:04:43,670",speaker_0,చేయాలన్నదే,cheyaalannadhe
79,"00:04:43,879","00:04:44,629",speaker_0,మా నాన్న సిద్ధాంతం.,maa naanna sidhdhaantham.
80,"00:04:45,720","00:04:47,850",speaker_0,పెద్ద చదువులు పెద్ద పెద్ద కొలువులే చేయక్కర్లేదని,pedhdha chadhuvulu pedhdha pedhdha koluvule cheyakkarledhani
81,"00:04:49,019","00:04:50,300",speaker_0,నాన్న ఈ కొట్టును మొదలు పెట్టారు.,naanna ee kottunu modhalu pettaaru.
82,"00:04:51,680","00:04:54,090",speaker_0,గాంధీ గారి అభిమాని అవడంతో అందరికీ అహింసను బోధించేవారు.,gandhi gaari abhimaani avadantho andharikee ahimsanu bodhinchevaaru.
83,"00:04:54,939","00:04:56,590",speaker_0,వాళ్ళ నాన్న స్వతంత్ర పోరాటం చేశారని,vaalla naanna svathanthra poraatam cheshaarani
84,"00:04:57,160","00:04:57,950",speaker_0,గర్వంగా చెప్పుకునేవారు.,garvangaa cheppukunevaaru.
85,"00:04:58,720","00:04:59,759",speaker_2,అహింస అంటే ఏంటి నాన్న?,ahimsa ante yenti naanna?
86,"00:05:00,920","00:05:01,730",speaker_1,అహింస అంటే,ahimsa ante
87,"00:05:02,220","00:05:02,320",speaker_2,ఊ,oo
88,"00:05:02,259","00:05:05,079",speaker_1,ఇప్పుడు మన ఊర్లో గొడవలు అన్న పేరుతో హింస జరుగుతోంది కదా,ippudu mana oorlo godavalu anna perutho himsa jaruguthondhi kadhaa
89,"00:05:05,160","00:05:05,560",speaker_2,ఊ,oo
90,"00:05:05,620","00:05:05,970",speaker_1,అలాంటివన్నీ,alaantivannee
91,"00:05:06,300","00:05:06,650",speaker_1,విడిచిపెట్టి,vidichipetti
92,"00:05:07,680","00:05:09,270",speaker_1,మనం అనుకున్న లక్ష్యాన్ని చేరుకోవడానికి,manam anukunna laksha్yaanni cherukovadaaniki
93,"00:05:10,729","00:05:11,699",speaker_1,పట్టుదలతో సహనంగా,pattudhalatho sahanangaa
94,"00:05:11,879","00:05:12,629",speaker_1,ఓపిక పట్టడమే,opika pattadame
95,"00:05:12,879","00:05:13,230",speaker_1,అహింస.,ahimsa.
96,"00:05:14,240","00:05:15,019",speaker_2,అదెలా సాధ్యం?,adhelaa saadhyam?
97,"00:05:15,888","00:05:16,709",speaker_2,ఊ బహుశానే,oo bahushaane
98,"00:05:16,759","00:05:17,180",speaker_2,ఉండాలిగా,undaaligaa
99,"00:05:17,680","00:05:18,629",speaker_1,ఎంత పెద్ద యుద్ధానికైనా,yentha pedhdha yudhdhaanikainaa
100,"00:05:19,060","00:05:19,410",speaker_1,సమాధానం,samaadhaanam
101,"00:05:19,720","00:05:20,810",speaker_1,అహింస తోనే సాధ్యం.,ahimsa thone saadhyam.
102,"00:05:23,819","00:05:23,920",speaker_2,ఊ,oo
103,"00:05:23,879","00:05:25,670",speaker_0,నాన్న గారిని చూస్తూ పెరిగా అందుకేనేమో,naanna gaarini choosthoo perigaa andhukenemo
104,"00:05:26,339","00:05:27,010",speaker_0,హోటల్ మేనేజ్మెంటే,hotel menejmente
105,"00:05:27,180","00:05:27,530",speaker_0,చదివాను.,chadhivaanu.
106,"00:05:33,060","00:05:34,990",speaker_3,రెండు మూడు గంటల సేపు రుబ్బాల్సిన అవసరం లేదు సార్,rendu moodu gantala sepu rubbaalsina avasaram ledhu saar
107,"00:05:35,399","00:05:36,350",speaker_3,switch వేస్తే అరగంటలో,switch vesthe aragantalo
108,"00:05:36,540","00:05:37,000",speaker_3,పిండి ready,pindi ready
109,"00:05:37,459","00:05:38,639",speaker_3,market లోకి మొన్నే వచ్చింది.,market loki monne vachhindhi.
110,"00:05:39,139","00:05:39,379",speaker_0,నాన్న,naanna
111,"00:05:40,319","00:05:42,709",speaker_0,ఎలాగైనా కొనేద్దాం నాన్న గంటలు గంటలు కూర్చొని రుబ్బాల్సిన అవసరం,yelaagainaa konedhdhaam naanna gantalu gantalu koorchoni rubbaalsina avasaram
112,"00:05:42,759","00:05:43,110",speaker_0,లేదుగా.,ledhugaa.
113,"00:05:44,319","00:05:45,180",speaker_1,ఓసారి రుబ్బి చూడొచ్చా?,osaari rubbi choodochhaa?
114,"00:05:45,379","00:05:45,730",speaker_3,తప్పకుండా,thappakundaa
115,"00:05:50,500","00:05:52,000",speaker_1,కరెంట్ కొట్టే పరిస్థితి ఏంది ఆను?,karent kotte paristhithi yendhi aanu?
116,"00:05:54,839","00:05:55,189",speaker_1,లేదయ్య,ledhayya
117,"00:05:55,899","00:05:56,590",speaker_1,ఏదో తక్కువైంది.,yedho thakkuvaindhi.
118,"00:05:57,800","00:05:59,220",speaker_3,ఏం తక్కువైంది అంతా సరిగ్గానే గా ఉంది.,yem thakkuvaindhi anthaa sariggaane gaa undhi.
119,"00:05:59,879","00:06:00,160",speaker_1,ఊహూ,oohoo
120,"00:06:00,839","00:06:02,120",speaker_1,మీ నాన్న చేసిన ఇడ్లీలా లేదు.,mee naanna chesina idleelaa ledhu.
121,"00:06:02,879","00:06:03,220",speaker_3,అమ్మా,ammaa
122,"00:06:04,100","00:06:04,650",speaker_1,ఇలా అంటున్నాను,ilaa antunnaanu
123,"00:06:04,860","00:06:05,550",speaker_1,తప్పుగా అనుకోమాకండి,thappugaa anukomaakandi
124,"00:06:06,687","00:06:07,638",speaker_4,నేను నా చేతులారా,nenu naa chethulaaraa
125,"00:06:07,927","00:06:10,007",speaker_4,రుబ్బి చేస్తే వచ్చే రుచి మాత్రం రాలేదు.,rubbi chesthe vachhe ruchi maathram raaledhu.
126,"00:06:10,877","00:06:11,427",speaker_4,మిషన్లతో అన్ని,mishanlatho anni
127,"00:06:11,487","00:06:11,838",speaker_4,చేసేయొచ్చంటారు,cheseyochhantaaru
128,"00:06:13,048","00:06:14,318",speaker_4,కానీ రుచి అనేది మాత్రం,kaanee ruchi anedhi maathram
129,"00:06:14,887","00:06:15,997",speaker_4,మనసు పెడితేనే వస్తుంది.,manasu pedithene vasthundhi.
130,"00:06:17,427","00:06:18,677",speaker_0,తరాలు మారినా Technology,tharaalu maarinaa Technology
131,"00:06:18,848","00:06:19,288",speaker_0,లు మారినా,lu maarinaa
132,"00:06:19,767","00:06:20,578",speaker_0,మా నాన్న మాత్రం,maa naanna maathram
133,"00:06:20,827","00:06:21,668",speaker_0,అస్సలు మారలేదు.,assalu maaraledhu.
134,"00:06:22,228","00:06:23,278",speaker_0,ఆయన ప్రపంచం చిన్నది,aayana prapancham chinnadhi
135,"00:06:23,728","00:06:26,318",speaker_0,కానీ నా కలలు మాత్రం పెద్దవి. మా కొట్టు చుట్టుపక్కల,kaanee naa kalalu maathram pedhdhavi. maa kottu chuttupakkala
136,"00:06:26,487","00:06:27,158",speaker_0,famous కాబట్టి,famous kaabatti
137,"00:06:27,408","00:06:30,598",speaker_0,దాన్ని franchise గా మార్చి విజయవాడ తిరుపతి వైజాగ్ దాకా విస్తరించాలని,dhaanni franchise gaa maarchi vijayavaada thirupathi vaijaag dhaakaa vistharinchaalani
138,"00:06:30,887","00:06:31,578",speaker_0,పెద్దగా ఆశపడ్డా.,pedhdhagaa aashapaddaa.
139,"00:06:32,028","00:06:34,418",speaker_0,అతి కష్టం మీద investors ని కూడా తెచ్చాను కానీ,athi kashtam meedha investors ni koodaa thechhaanu kaanee
140,"00:06:34,968","00:06:35,478",speaker_0,ఇలా ముండికేస్తావేంటి,ilaa mundikesthaaventi
141,"00:06:35,708","00:06:35,968",speaker_0,నాన్న,naanna
142,"00:06:36,168","00:06:38,698",speaker_4,ఇన్ని ఊర్లలో కొట్టు పెడితే ప్రతి చోట నేను ఎలా ఉండగలను?,inni oorlalo kottu pedithe prathi chota nenu yelaa undagalanu?
143,"00:06:39,427","00:06:40,237",speaker_0,మిమ్మల్ని ఎవరు ఉండమన్నారు?,mimmalni yevaru undamannaaru?
144,"00:06:40,968","00:06:42,878",speaker_0,recipe చెప్తే పనోళ్ళని పెట్టి చేసుకోవచ్చు కదా.,recipe chepthe panollani petti chesukovachhu kadhaa.
145,"00:06:43,187","00:06:43,987",speaker_0,నేను manage చేసుకుంటా.,nenu manage chesukuntaa.
146,"00:06:44,908","00:06:46,007",speaker_0,ఇది నాకు పెద్ద అవకాశం అమ్మా,idhi naaku pedhdha avakaasham ammaa
147,"00:06:46,528","00:06:47,538",speaker_0,వచ్చే రూపాయిని ఎందుకు వద్దంటున్నారు?,vachhe roopaayini yendhuku vadhdhantunnaaru?
148,"00:06:48,228","00:06:49,687",speaker_4,నేను ఆదాయాన్ని వద్దనటం లేదు నాన్న,nenu aadhaayaanni vadhdhanatam ledhu naanna
149,"00:06:50,447","00:06:52,617",speaker_4,కానీ నా ఆత్మకు తృప్తి అనేది చేతులారా,kaanee naa aathmaku thrupthi anedhi chethulaaraa
150,"00:06:52,807","00:06:53,427",speaker_4,పని చేస్తేనే వస్తుంది.,pani chesthene vasthundhi.
151,"00:06:53,478","00:06:54,697",speaker_0,మిమ్మల్ని పని చేయద్దని చెప్పలేదు నాన్న,mimmalni pani cheyadhdhani cheppaledhu naanna
152,"00:06:55,528","00:06:58,408",speaker_0,మీ కొట్టులో మీరే వంట చేయండి. వేరే branch లో పనోళ్ళు చూసుకుంటారు.,mee kottulo meere vanta cheyandi. vere branch lo panollu choosukuntaaru.
153,"00:06:58,728","00:06:59,498",speaker_4,అలాంటప్పుడు వాటన్నిటికీ,alaantappudu vaatannitikee
154,"00:06:59,668","00:07:02,177",speaker_4,నా పేరు పెట్టమాకు. నా పేరున్న కొట్టులో నేనే వండాలి.,naa peru pettamaaku. naa perunna kottulo nene vandaali.
155,"00:07:02,487","00:07:04,138",speaker_4,ఆకలితో వచ్చినోళ్ళని మోసం చేయడం పాపం.,aakalitho vachhinollani mosam cheyadam paapam.
156,"00:07:04,507","00:07:04,728",speaker_0,అమ్మా,ammaa
157,"00:07:05,468","00:07:07,578",speaker_0,ఏంటమ్మా నేను చెప్పేది అర్థం చేసుకోకుండా ఆయన ఏదేదో వాగుతున్నారు.,yentammaa nenu cheppedhi artham chesukokundaa aayana yedhedho vaaguthunnaaru.
158,"00:07:08,507","00:07:10,098",speaker_0,చేతికొచ్చిన అవకాశాన్ని వదులుకొని నాన్నలాగే,chethikochhina avakaashaanni vadhulukoni naannalaage
159,"00:07:10,288","00:07:11,597",speaker_0,ఈ ఊళ్ళో బావిలో కప్పలా బతకమంటావా?,ee oollo baavilo kappalaa bathakamantaavaa?
160,"00:07:15,927","00:07:16,818",speaker_0,నేను పట్టణానికి వెళ్తాను.,nenu pattanaaniki velthaanu.
161,"00:07:21,148","00:07:22,538",speaker_0,నా చదువుకు తగ్గ జీతం జీవితం,naa chadhuvuku thagga jeetham jeevitham
162,"00:07:23,007","00:07:24,117",speaker_0,నేను పట్టణానికి వెళ్ళే వెతుక్కుంటాను.,nenu pattanaaniki velle vethukkuntaanu.
163,"00:07:25,537","00:07:26,327",speaker_5,మురళి ఏంట్రా,murali yentraa
164,"00:07:26,408","00:07:26,758",speaker_5,ఇది,idhi
165,"00:07:34,108","00:07:35,007",speaker_4,అర్థం చేసుకో నాన్న,artham chesuko naanna
166,"00:07:35,737","00:07:36,367",speaker_4,గోవిందరాజుల కొడుకు,govindharaajula koduku
167,"00:07:36,427","00:07:37,078",speaker_4,చెన్నైకి వెళ్లిపోయాడు.,chennaiki vellipoyaadu.
168,"00:07:37,408","00:07:38,498",speaker_4,చౌడప్ప పిల్లలు హైదరాబాద్,chaudappa pillalu hyderabad
169,"00:07:38,687","00:07:39,138",speaker_4,లో స్థిరపడ్డారు.,lo sthirapaddaaru.
170,"00:07:39,687","00:07:41,538",speaker_4,మూర్తి కొడుకును చూసి ముప్పై ఏళ్ళు అయింది.,moorthi kodukunu choosi muppai yellu ayindhi.
171,"00:07:41,737","00:07:43,338",speaker_4,ఉన్న ఊరిని వదిలి యువత వలస వెళితే,unna oorini vadhili yuvatha valasa velithe
172,"00:07:43,567","00:07:44,588",speaker_4,ఊరు వాళ్ళ కాడ అయిపోద్ది.,ooru vaalla kaada ayipodhdhi.
173,"00:07:44,887","00:07:45,168",speaker_0,నాన్న,naanna
174,"00:07:45,767","00:07:46,978",speaker_0,వాళ్ళు ఊరు వెళ్లారే కానీ వదిలేయలేదు.,vaallu ooru vellaare kaanee vadhileyaledhu.
175,"00:07:48,127","00:07:49,757",speaker_0,గోవిందరాజుల కొడుకు Maruti car కొన్నాడు.,govindharaajula koduku Maruti car konnaadu.
176,"00:07:50,327","00:07:52,698",speaker_0,నేను ఇంకా ఊరికి town కి మధ్యలో ఎర్ర బస్సులోనే ఏలాడుతున్నాను.,nenu inkaa ooriki town ki madhyalo yerra bassulone yelaaduthunnaanu.
177,"00:07:53,247","00:07:54,218",speaker_0,రుబ్బురోళ్ళ కింద నలిగిపోతున్నట్టు,rubburolla kindha naligipothunnattu
178,"00:07:54,528","00:07:54,927",speaker_0,ఉంది నాన్న.,undhi naanna.
179,"00:07:55,968","00:07:58,677",speaker_0,జీవితంలో మనం ఎదగాలిగా నాన్న car బంగ్లా కొనుక్కోవద్దా చెప్పు.,jeevithamlo manam yedhagaaligaa naanna car banglaa konukkovadhdhaa cheppu.
180,"00:07:59,348","00:07:59,747",speaker_4,నాన్న,naanna
181,"00:08:00,588","00:08:02,838",speaker_4,ఎదుగుదల అనేది మన విలువలను బట్టే ఉంటుంది.,yedhugudhala anedhi mana viluvalanu batte untundhi.
182,"00:08:03,528","00:08:05,638",speaker_4,car బంగ్లా AC లాంటి ఆడంబరాలనే,car banglaa AC laanti aadambaraalane
183,"00:08:05,947","00:08:06,978",speaker_4,నువ్వు ఎదుగుదల అనుకుంటున్నావు.,nuvvu yedhugudhala anukuntunnaavu.
184,"00:08:07,997","00:08:08,968",speaker_4,కానీ నీటికి,kaanee neetiki
185,"00:08:09,028","00:08:09,378",speaker_4,నిప్పుకి,nippuki
186,"00:08:09,848","00:08:10,198",speaker_4,నింగికి,ningiki
187,"00:08:10,468","00:08:11,418",speaker_4,నేలకి గాలికి,nelaki gaaliki
188,"00:08:12,067","00:08:12,418",speaker_4,కన్నతల్లి,kannathalli
189,"00:08:12,588","00:08:13,938",speaker_4,లాంటి ప్రకృతి కన్నతండ్రి,laanti prakruthi kannathandri
190,"00:08:14,427","00:08:15,078",speaker_4,లాంటి పరమేశ్వరుడికి,laanti parameshvarudiki
191,"00:08:15,687","00:08:16,337",speaker_4,ఒదిగి ఉండటమే,odhigi undatame
192,"00:08:16,687","00:08:17,848",speaker_4,అసలైన ఎదుగుదల అయ్యా,asalaina yedhugudhala ayyaa
193,"00:08:20,387","00:08:21,818",speaker_0,అయితే నా బతుకంతా మీరు చెప్పింది వినాలంటారు.,ayithe naa bathukanthaa meeru cheppindhi vinaalantaaru.
194,"00:08:22,968","00:08:24,438",speaker_0,నాకంటూ ఆశలు ఆశయాలు ఉండకూడదా?,naakantoo aashalu aashayaalu undakoodadhaa?
195,"00:08:27,588","00:08:29,198",speaker_4,మనూరు వదిలి వెళ్లడమే నీ ఆశయమైతే,manooru vadhili velladame nee aashayamaithe
196,"00:08:29,447","00:08:29,728",speaker_4,నిన్ను,ninnu
197,"00:08:30,367","00:08:30,927",speaker_4,నేను ఆపును.,nenu aapunu.
198,"00:08:42,488","00:08:43,067",speaker_0,నేను చెప్పింది,nenu cheppindhi
199,"00:08:43,587","00:08:44,278",speaker_0,తప్పగా తీసుకోమాకండి,thappagaa theesukomaakandi
200,"00:08:45,368","00:08:46,278",speaker_4,భలే వాడివి మురళి,bhale vaadivi murali
201,"00:08:47,148","00:08:47,498",speaker_4,రెక్కలొచ్చి,rekkalochhi
202,"00:08:47,727","00:08:48,538",speaker_4,రాగానే తల్లిదండ్రులనదిలి,raagaane thallidhandrulanadhili
203,"00:08:49,368","00:08:51,858",speaker_4,తలో దిక్కుకి ఎగిరి పోవటమే కదా ప్రకృతి ధర్మం,thalo dhikkuki yegiri povatame kadhaa prakruthi dharmam
204,"00:08:52,128","00:08:53,158",speaker_4,సరిగ్గా అర్థం చేసుకోకుండా,sariggaa artham chesukokundaa
205,"00:08:53,768","00:08:54,878",speaker_4,నేనే ఏదేదో అనేశాను.,nene yedhedho aneshaanu.
206,"00:08:54,947","00:08:56,197",speaker_5,పనుల్లో పడి కడుపు మాడ్చుకోకయ్యా,panullo padi kadupu maadchukokayyaa
207,"00:08:56,768","00:08:57,118",speaker_5,సరేనా,sarenaa
208,"00:08:57,587","00:08:58,538",speaker_5,job రాయడం మర్చిపోకు,job raayadam marchipoku
209,"00:08:59,347","00:09:02,787",speaker_5,ఎప్పుడేం అవసరం వచ్చినా మా నాయుడు గారి ఇంటికి phone కొట్టు జాగ్రత్త,yeppudem avasaram vachhinaa maa naayudu gaari intiki phone kottu jaagraththa
210,"00:09:02,836","00:09:03,268",speaker_4,సరే అమ్మా,sare ammaa
211,"00:09:05,748","00:09:06,447",speaker_4,బాబు మురళి,baabu murali
212,"00:09:07,687","00:09:08,838",speaker_4,నువ్వు పట్టణానికి వెళ్లిపోయాక,nuvvu pattanaaniki vellipoyaaka
213,"00:09:09,788","00:09:10,878",speaker_4,మన ఇడ్లీ కొట్టును మర్చిపోవుగా,mana idlee kottunu marchipovugaa
214,"00:09:13,067","00:09:14,898",speaker_4,నా చనిన తర్వాత అది శిథిలై పోకూడదు.,naa chanina tharvaatha adhi shithilai pokoodadhu.
215,"00:09:15,677","00:09:16,668",speaker_4,నేనున్నా లేకున్నా,nenunnaa lekunnaa
216,"00:09:16,768","00:09:17,878",speaker_4,నా ఆత్మ మన కొట్టులోనే,naa aathma mana kottulone
217,"00:09:18,048","00:09:18,838",speaker_4,ఉంటుందని మర్చిపోకు,untundhani marchipoku
218,"00:09:19,128","00:09:19,478",speaker_5,ఏంటండీ,yentandee
219,"00:09:19,687","00:09:21,138",speaker_5,మీరు సుబ్బమ్మాయి పిల్లోడు బయలుదేరుతుంటే,meeru subbammaayi pillodu bayaludheruthunte
220,"00:09:21,727","00:09:22,258",speaker_4,అవును కదండీ,avunu kadhandee
221,"00:09:22,307","00:09:22,718",speaker_5,పట్టించుకోకు,pattinchukoku
222,"00:09:22,768","00:09:23,118",speaker_4,నేనేదో,nenedho
223,"00:09:23,488","00:09:24,177",speaker_4,తెలియక వాగేశాను.,theliyaka vaageshaanu.
224,"00:09:24,807","00:09:26,128",speaker_4,జాగ్రత్త నాన్న జాగ్రత్త,jaagraththa naanna jaagraththa
225,"00:09:29,988","00:09:31,228",speaker_0,నేను ఆరోజు వదిలేసి వెళ్ళింది,nenu aaroju vadhilesi vellindhi
226,"00:09:31,628","00:09:31,978",speaker_0,కన్నవారిని,kannavaarini
227,"00:09:32,707","00:09:33,758",speaker_0,ఉన్న ఊరినే కాదు,unna oorine kaadhu
228,"00:09:34,107","00:09:35,508",speaker_0,నన్నే నేను వదిలేసి వెళ్ళాను.,nanne nenu vadhilesi vellaanu.
229,"00:09:51,388","00:09:51,988",speaker_0,పట్టణం వైపు,pattanam vaipu
