index,start_time,end_time,speaker,original_telugu,transliteration
29,"00:04:09,240","00:04:10,269",speaker_1,అటు ఇటు అన్నింటా,atu itu annintaa
30,"00:04:11,219","00:04:11,569",speaker_1,నువ్వే,nuvve
31,"00:04:11,900","00:04:12,250",speaker_1,జగమంతా,jagamanthaa
32,"00:04:13,240","00:04:13,590",speaker_1,పరుగులు,parugulu
33,"00:04:13,900","00:04:14,250",speaker_1,తీస్తావు,theesthaavu
34,"00:04:14,939","00:04:15,289",speaker_1,ఇంట,inta
35,"00:04:15,580","00:04:15,930",speaker_1,బయట,bayata
36,"00:04:17,529","00:04:19,129",speaker_1,అనుపని రవ్వంతా,anupani ravvanthaa
37,"00:04:19,180","00:04:19,530",speaker_1,అననే,anane
38,"00:04:19,920","00:04:20,270",speaker_1,అనవంటా,anavantaa
39,"00:04:21,220","00:04:21,570",speaker_1,వెలుగులు,velugulu
40,"00:04:21,899","00:04:22,249",speaker_1,పూస్తావు,poosthaavu
41,"00:04:22,939","00:04:23,290",speaker_1,వెళ్ళే,velle
42,"00:04:23,639","00:04:23,990",speaker_1,దారంతా,dhaaranthaa
43,"00:04:24,920","00:04:25,270",speaker_1,గమగమ,gamagama
44,"00:04:26,699","00:04:27,210",speaker_1,గస గమగమ గస,gasa gamagama gasa
45,"00:04:40,819","00:04:42,180",speaker_1,గమగమ గమగమ,gamagama gamagama
46,"00:04:42,230","00:04:42,680",speaker_1,గమగమ గస గమగమ గస గమగమ గస గమగమ గమగమ గమగమ గస మగువా మగువా,gamagama gasa gamagama gasa gamagama gasa gamagama gamagama gamagama gasa maguvaa maguvaa
47,"00:04:42,860","00:04:43,210",speaker_1,లోకానికి,lokaaniki
48,"00:04:43,829","00:04:44,180",speaker_1,తెలుసా,thelusaa
49,"00:04:44,579","00:04:45,290",speaker_1,నీ విలువ,nee viluva
50,"00:04:49,469","00:04:50,540",speaker_1,మగువా మగువా,maguvaa maguvaa
51,"00:04:50,620","00:04:51,290",speaker_1,నీ సహనానికి,nee sahanaaniki
52,"00:04:51,879","00:04:52,230",speaker_1,సరిహద్దులు,sarihadhdhulu
53,"00:04:52,899","00:04:53,250",speaker_1,కలవా,kalavaa
54,"00:05:34,300","00:05:35,079",speaker_3,తీసుకోండి అంకుల్ rent.,theesukondi annual rent.
55,"00:05:35,240","00:05:35,800",speaker_0,Thank you.,Thank you.
56,"00:05:37,259","00:05:37,830",speaker_3,అయ్యో లెక్కపెట్టుకోండి.,ayyo lekkapettukondi.
57,"00:05:38,060","00:05:38,379",speaker_0,ఏ,ye
58,"00:05:38,959","00:05:39,930",speaker_0,కరెక్ట్ గానే ఉంటాయమ్మా,correct gaane untaayammaa
59,"00:05:44,879","00:05:45,590",speaker_0,నీ కాటుక,nee kaatuka
60,"00:05:45,879","00:05:46,230",speaker_0,కనులు,kanulu
61,"00:05:46,879","00:05:47,230",speaker_0,విప్పారకపోతే,vippaarakapothe
62,"00:05:49,000","00:05:49,610",speaker_0,ఈ భూమికి,ee bhoomiki
63,"00:05:49,920","00:05:50,270",speaker_0,తెలవారదుగా,thelavaaradhugaa
64,"00:05:52,899","00:05:53,590",speaker_0,నీ కాచుల,nee kaachula
65,"00:05:53,879","00:05:54,230",speaker_0,చేగి,chegi
66,"00:05:54,920","00:05:55,270",speaker_0,కదలాడకపోతే,kadhalaadakapothe
67,"00:05:56,939","00:05:57,629",speaker_0,ఏ మనుగడ,ye manugada
68,"00:05:57,920","00:05:58,270",speaker_0,కొనసాగదుగా,konasaagadhugaa
69,"00:06:00,608","00:06:01,258",speaker_1,ప్రతి వరుసలోను,prathi varusalonu
70,"00:06:01,927","00:06:02,278",speaker_1,ప్రేమగా,premagaa
71,"00:06:02,617","00:06:02,967",speaker_1,అల్లుకున్న,allukunna
72,"00:06:03,927","00:06:04,278",speaker_1,బంధమా,bandhamaa
73,"00:06:04,908","00:06:05,258",speaker_1,అంతులేని,anthuleni
74,"00:06:05,927","00:06:06,578",speaker_1,నీ శమా,nee shamaa
75,"00:06:06,908","00:06:07,258",speaker_1,అంచనాల,anchanaala
76,"00:06:07,927","00:06:08,278",speaker_1,కందుమా,kandhumaa
77,"00:06:08,987","00:06:09,338",speaker_1,ఆలయాలు,aalayaalu
78,"00:06:09,927","00:06:10,278",speaker_1,కోరే,kore
79,"00:06:10,447","00:06:11,338",speaker_1,నీ ఆదిశక్తి,nee aadhishakti
80,"00:06:11,947","00:06:12,298",speaker_1,రూపమా,roopamaa
81,"00:06:12,927","00:06:13,278",speaker_1,నీవు,neevu
82,"00:06:13,427","00:06:13,778",speaker_1,లేని,leni
83,"00:06:13,947","00:06:14,298",speaker_1,జగతిలో,jagathilo
84,"00:06:14,968","00:06:15,318",speaker_1,దీపమే,dheepame
85,"00:06:15,927","00:06:16,278",speaker_1,వెలుగునా,velugunaa
86,"00:06:17,537","00:06:19,088",speaker_1,నీదగు లాలనలో,needhagu laalanalo
87,"00:06:19,168","00:06:19,518",speaker_1,ప్రియమగు,priyamagu
88,"00:06:19,927","00:06:20,278",speaker_1,పాలనలో,paalanalo
89,"00:06:21,228","00:06:22,278",speaker_1,ప్రతి ఒక్క మగవాడు,prathi okka magavaadu
90,"00:06:22,887","00:06:23,237",speaker_1,పసివాడేగా,pasivaadegaa
91,"00:06:25,537","00:06:27,168",speaker_1,ఎందరి పెదవులలో,yendhari pedhavulalo
92,"00:06:27,228","00:06:27,938",speaker_1,ఏ చిరునవ్వు,ye chirunavvu
93,"00:06:28,408","00:06:28,758",speaker_1,ఉన్నా,unnaa
94,"00:06:29,247","00:06:29,918",speaker_1,ఆ సిరిమెరుపులకు,aa sirimerupulaku
95,"00:06:30,908","00:06:31,638",speaker_1,మూల నువ్వేగా,moola nuvvegaa
96,"00:06:49,397","00:06:50,408",speaker_1,మగువా మగువా,maguvaa maguvaa
97,"00:06:51,487","00:06:52,507",speaker_1,లోకానికి తెలుసా,lokaaniki thelusaa
98,"00:06:52,588","00:06:53,278",speaker_1,నీ విలువ,nee viluva
99,"00:06:56,908","00:06:57,258",speaker_1,మగువా,maguvaa
100,"00:06:58,197","00:06:58,848",speaker_1,మగువా నీ,maguvaa nee
101,"00:06:58,908","00:06:59,258",speaker_1,సహనానికి,sahanaaniki
102,"00:06:59,908","00:07:00,578",speaker_1,సది హత్తులు,sadhi haththulu
103,"00:07:00,927","00:07:01,278",speaker_1,కలవా,kalavaa
104,"00:08:27,237","00:08:27,848",speaker_1,ఏమైంది భయ్యా,yemaindhi bhayyaa
105,"00:08:32,107","00:08:32,947",speaker_1,మిమ్మల్ని ఏమైంది,mimmalni yemaindhi
106,"00:08:33,447","00:08:34,128",speaker_4,Break down అయింది,Break down ayindhi
107,"00:08:35,248","00:08:36,467",speaker_1,Break down అవ్వడం ఏంటి,Break down avvadam yenti
108,"00:08:39,408","00:08:41,388",speaker_4,అరేయ్ ring road పక్క service road లో ఉన్న,arey ring road pakka service road lo unna
109,"00:08:42,128","00:08:43,077",speaker_4,కారులో ముగ్గురు పోరుగిళ్ళున్నారు,kaarulo mugguru porugillunnaaru
110,"00:08:43,488","00:08:44,427",speaker_4,బండేమో break down అయింది.,bandemo break down ayindhi.
111,"00:08:44,988","00:08:45,227",speaker_1,రా రా,raa raa
112,"00:08:45,788","00:08:46,427",speaker_1,నువ్వు జల్ది రా బే.,nuvvu jaldhi raa be.
113,"00:08:47,488","00:08:47,788",speaker_5,పల్లవి,pallavi
114,"00:08:49,368","00:08:50,628",speaker_1,వాడ్ని చూస్తేనే నాకు doubt కాంది,vaadni choosthene naaku doubt kaandhi
115,"00:08:51,508","00:08:52,437",speaker_1,ఎవరికో hint ఇస్తున్నాడు,yevariko hint isthunnaadu
116,"00:08:53,168","00:08:53,807",speaker_1,cabs check చెయ్,cabs check chey
117,"00:08:57,488","00:08:58,067",speaker_1,Cabs లేవు,Cabs levu
118,"00:08:59,168","00:08:59,408",speaker_5,అవును,avunu
119,"00:09:13,717","00:09:15,118",speaker_5,Hey Hey,Hey Hey
120,"00:09:15,168","00:09:15,518",speaker_5,stop,stop
121,"00:09:15,868","00:09:16,998",speaker_5,stop stop please,stop stop please
122,"00:09:17,528","00:09:17,628",speaker_5,stop,stop
123,"00:09:17,567","00:09:18,838",speaker_4,ఈ route లో బండ్లేవలా ఆపరు,ee route lo bandlevalaa aaparu
124,"00:09:24,717","00:09:25,707",speaker_5,భయమైతుందే నాకిప్పుడు,bhayamaithundhe naakippudu
125,"00:09:27,227","00:09:28,008",speaker_5,cab లు లేవు,cab lu levu
126,"00:09:28,868","00:09:30,098",speaker_5,ఎవరు lift కూడా ఇయ్యట్లే,yevaru lift koodaa iyyatle
127,"00:09:30,888","00:09:31,398",speaker_5,ఏం చేద్దాం,yem chedhdhaam
128,"00:09:38,508","00:09:38,608",speaker_1,Stop,Stop
129,"00:09:38,557","00:09:38,908",speaker_5,Lift,Lift
130,"00:09:40,408","00:09:40,748",speaker_5,please,please
131,"00:09:40,847","00:09:41,508",speaker_1,Lift please stop,Lift please stop
132,"00:09:43,288","00:09:43,638",speaker_1,please,please
133,"00:09:51,788","00:09:52,138",speaker_5,విశ్వ!,vishva!
134,"00:09:56,868","00:09:57,687",speaker_5,నీ school mate కదా,nee school mate kadhaa
135,"00:09:58,628","00:09:59,107",speaker_1,ఆ అవును,aa avunu
136,"00:09:59,347","00:09:59,807",speaker_4,హేయ్ పల్లవి,hey pallavi
137,"00:10:00,087","00:10:00,467",speaker_5,Hi విశ్వ,Hi vishva
138,"00:10:00,668","00:10:01,168",speaker_4,నువ్వేంటి ఇక్కడ,nuvventi ikkada
139,"00:10:02,107","00:10:03,967",speaker_5,ఆ office వాళ్ళు party arrange చేశారు వెళ్లి వస్తున్నాం,aa office vaallu party arrange cheshaaru velli vasthunnaam
140,"00:10:04,567","00:10:05,738",speaker_5,సడన్ గా cab break down అయిపోయింది,sudden gaa cab break down ayipoyindhi
141,"00:10:06,268","00:10:06,618",speaker_4,ఆ,aa
142,"00:10:06,988","00:10:08,038",speaker_4,మేము actually city కి వెళ్ళట్లేదు,memu actually city ki vellatledhu
143,"00:10:08,528","00:10:09,778",speaker_4,ఆ friends తో dinner కి వెళ్తున్నాం,aa friends tho dinner ki velthunnaam
144,"00:10:10,908","00:10:12,838",speaker_5,ఆ actually విశ్వ ఇక్కడ cabs ఏం దొరకట్లేదు,aa actually vishva ikkada cabs yem dhorakatledhu
145,"00:10:13,607","00:10:14,338",speaker_5,if you don't mind,if you don't mind
146,"00:10:14,947","00:10:15,898",speaker_5,మమ్మల్ని ఇక్కడి నుంచి తీసుకెళ్ళు,mammalni ikkadi nunchi theesukellu
147,"00:10:16,087","00:10:16,307",speaker_5,please,please
148,"00:10:17,207","00:10:17,687",speaker_4,సరే రండి,sare randi
149,"00:10:18,167","00:10:19,587",speaker_5,Thanks విశ్వ సరేనా రండి,Thanks vishva sarenaa randi
150,"00:10:20,788","00:10:20,937",speaker_1,రేయ్,rey
151,"00:10:21,087","00:10:21,317",speaker_4,ఉమ్,um
152,"00:10:21,587","00:10:22,106",speaker_1,ఎవర్రా వాళ్ళు,yevarraa vaallu
153,"00:10:22,327","00:10:23,008",speaker_4,వాడి friends అనుకుంటా,vaadi friends anukuntaa
154,"00:10:23,587","00:10:24,298",speaker_1,ఆ ఎక్కండి,aa yekkandi
155,"00:10:35,508","00:10:36,488",speaker_1,అరేయ్ బండి తియ్యరా బండి తియ్య,arey bandi thiyyaraa bandi thiyya
156,"00:10:43,097","00:10:43,718",speaker_1,అరేయ్ పోనీరా,arey poneeraa
157,"00:10:43,768","00:10:43,947",speaker_1,పోనీ,ponee
158,"00:10:58,918","00:10:59,607",speaker_1,అరేయ్ విశ్వ,arey vishva
159,"00:11:00,128","00:11:01,407",speaker_1,ఈ పోరుగిళ్ళు మాత్రం అస్సలు వదిలిపెట్టొద్దురా,ee porugillu maathram assalu vadhilipettodhdhuraa
160,"00:11:01,967","00:11:02,817",speaker_1,నీ అమ్మ ఎట్లా చేసారేందిరా,nee amma yetlaa chesaarendhiraa
161,"00:11:24,347","00:11:24,668",speaker_4,stop stop stop దాక్కో,stop stop stop dhaakko
162,"00:11:57,827","00:11:59,218",speaker_5,అసలు వాళ్ళతో వెళ్ళకుండా ఉండాల్సింది,asalu vaallatho vellakundaa undaalsindhi
163,"00:12:00,737","00:12:01,557",speaker_5,ఇదంతా జరిగుండేది,idhanthaa jarigundedhi
164,"00:12:01,607","00:12:02,028",speaker_5,కాదేమో.,kaadhemo.
165,"00:12:04,888","00:12:05,998",speaker_5,నెత్తి గట్టిగా తగిలినట్టుంది,neththi gattigaa thagilinattundhi
166,"00:12:06,947","00:12:07,298",speaker_5,అతనికేమన్నా,athanikemannaa
167,"00:12:07,508","00:12:08,028",speaker_5,అయితే ఎట్లా?,ayithe yetlaa?
168,"00:12:10,538","00:12:10,888",speaker_3,"Sir,","Sir,"
169,"00:12:23,268","00:12:23,848","speaker_3, speaker_6",కన్ను? గాజు,kannu? gaaju
170,"00:12:23,898","00:12:24,798",speaker_6,ముక్కలు ఉన్నాయి తీసేసాం.,mukkalu unnaayi theesesaam.
171,"00:12:25,477","00:12:27,638",speaker_6,By the way do you want to file an MLC report?,By the way do you want to file an MLC report?
172,"00:12:27,817","00:12:28,618",speaker_3,MLC అంటే?,MLC ante?
173,"00:12:28,998","00:12:29,668",speaker_6,"Legal procedures,","Legal procedures,"
174,"00:12:30,057","00:12:30,408",speaker_6,police.,police.
175,"00:12:30,697","00:12:32,778",speaker_3,No no no sir. ముందు మీరు patientని చూసుకోండి sir.,No no no sir. mundhu meeru patientni choosukondi sir.
176,"00:12:33,077","00:12:33,738",speaker_3,అవన్నీ మేము చూసుకుంటాం.,avannee memu choosukuntaam.
177,"00:12:35,577","00:12:36,128",speaker_6,Are you sure?,Are you sure?
178,"00:12:36,177","00:12:36,988",speaker_3,Yeah sure sir.,Yeah sure sir.
179,"00:12:58,298","00:13:01,648",speaker_7,నూట ముప్పై కోట్ల contract sir. మీరు ఒక్క మాట చెప్తే ఈ పని అయిపోద్ది,noota muppai kotla contract sir. meeru okka maata chepthe ee pani ayipodhdhi
180,"00:13:01,697","00:13:01,918",speaker_7,sir.,sir.
181,"00:13:02,837","00:13:03,548",speaker_6,పదవి లేనప్పుడు,padhavi lenappudu
182,"00:13:04,658","00:13:06,018",speaker_6,జనం కోసం అన్నట్టు ఉండాలి.,janam kosam annattu undaali.
183,"00:13:07,038","00:13:07,677",speaker_6,పదవి వచ్చినాక,padhavi vachhinaaka
184,"00:13:08,878","00:13:09,947",speaker_6,మన కోసం చేసుకోవాలి.,mana kosam chesukovaali.
185,"00:13:11,258","00:13:12,158",speaker_6,పదవిలోనే ఉన్నాం కదా.,padhavilone unnaam kadhaa.
186,"00:13:13,158","00:13:13,838",speaker_6,మీ పని అయిపోయినట్టే.,mee pani ayipoyinatte.
187,"00:13:14,918","00:13:15,817",speaker_7,Thank you sir. ఉంటాను.,Thank you sir. untaanu.
188,"00:13:16,018","00:13:16,158",speaker_6,ఉమ్.,um.
189,"00:13:19,337","00:13:19,727",speaker_6,సుధాకర్.,sudhaakar.
190,"00:13:20,038","00:13:20,217",speaker_7,Sir.,Sir.
191,"00:13:20,817","00:13:21,857",speaker_6,ఓసారి బాబుకి phone చెయ్.,osaari baabuki phone chey.
192,"00:13:21,988","00:13:22,597",speaker_7,Okay sir.,Okay sir.
193,"00:13:28,258","00:13:28,477",speaker_6,Hello.,Hello.
194,"00:13:29,388","00:13:30,008",speaker_7,అంకుల్ నమస్తే,annual namasthe
195,"00:13:30,057","00:13:31,148",speaker_7,అంకుల్. నేను శివ మాట్లాడుతున్నా.,annual. nenu shiva maatlaaduthunnaa.
196,"00:13:31,898","00:13:32,477",speaker_6,ఎప్పుడు జరిగింది?,yeppudu jarigindhi?
197,"00:13:32,758","00:13:33,238",speaker_7,"అంకుల్ అదే,","annual adhe,"
198,"00:13:34,337","00:13:35,317",speaker_7,నిన్న night జరిగింది అంకుల్.,ninna night jarigindhi annual.
199,"00:13:35,638","00:13:36,418",speaker_6,కుట్లు ఏమన్నా వడ్డాయా?,kutlu yemannaa vaddaayaa?
200,"00:13:37,038","00:13:38,758",speaker_7,"ఆహ్ కుట్లు, కుట్లు వడ్డాయి అంకుల్.","aah kutlu, kutlu vaddaayi annual."
201,"00:13:39,557","00:13:39,658",speaker_6,ఏంది?,yendhi?
202,"00:13:40,057","00:13:41,518",speaker_7,"అంటే అది, ఏడైనది వడ్డే అంకుల్.","ante adhi, yedainadhi vadde annual."
203,"00:13:42,857","00:13:43,658",speaker_6,కంటికి ఏం కాలేదుగా?,kantiki yem kaaledhugaa?
204,"00:13:44,177","00:13:44,288",speaker_7,ఆహ్,aah
205,"00:13:44,697","00:13:45,498",speaker_7,కంటికి ఏం కాలే అంకుల్.,kantiki yem kale annual.
206,"00:13:46,077","00:13:47,348",speaker_7,అయినా అది bandage ఇప్పినాక,ayinaa adhi bandage ippinaaka
207,"00:13:47,557","00:13:47,908",speaker_7,తెలుస్తది.,thelusthadhi.
208,"00:13:49,057","00:13:50,258",speaker_6,ఏడ జరిగింది? ఎవరు చేసిండ్రు?,ada jarigindhi? yevaru chesindru?
209,"00:13:52,538","00:13:53,088",speaker_7,"ఆ అది,","aa adhi,"
210,"00:13:53,347","00:13:54,878",speaker_7,ఇన్నే మన మొయినాబాద్ దగ్గర జరిగింది అంకుల్.,inne mana moyinaabaadh dhaggara jarigindhi annual.
211,"00:13:55,798","00:13:56,618",speaker_6,Problem ఏం లేదుగా?,Problem yem ledhugaa?
212,"00:13:57,197","00:13:58,258",speaker_7,ఆ problem ఏం లేదు అంకుల్.,aa problem yem ledhu annual.
213,"00:13:58,738","00:14:00,457",speaker_7,మీరేం ਪਰೇಷాన్ కాకుర్రి. నేను చూసుకుంటా.,meerem ਪਰೇಷాn kaakurri. nenu choosukuntaa.
214,"00:14:00,577","00:14:02,048",speaker_6,"సరే, తర్వాత వన్సరి మాట్లాడించు.","sare, tharvaatha vansari maatlaadinchu."
215,"00:14:02,677","00:14:03,337",speaker_7,మాట్లాడిస్తా అంకుల్.,maatlaadisthaa annual.
216,"00:14:42,447","00:14:43,837",speaker_8,ఏయ్ ఏయ్.,yey yey.
217,"00:14:47,867","00:14:48,477",speaker_8,ఏయ్ ఏయ్,yey yey
218,"00:14:49,138","00:14:50,097",speaker_8,చల్ చల్.,chal chal.
219,"00:14:51,018","00:14:51,748",speaker_7,అంకుల్ అంకుల్,annual annual
220,"00:14:52,158","00:14:52,486",speaker_7,ఇదిగోండి.,idhigondi.
221,"00:14:53,658","00:14:55,457",speaker_7,డెబ్బేం తగలలేదు కదా మీకు? ఆ,debbem thagalaledhu kadhaa meeku? aa
222,"00:14:56,337","00:14:57,118",speaker_7,రేయ్ water ఇవ్వురా.,rey water ivvuraa.
223,"00:14:57,798","00:15:00,638",speaker_7,అంకుల్ okay నా? ఈ ఆళ్ళ రేపు పోరగాళ్ళు గిట్లనే తయారయ్యారు అంకుల్.,annual okay naa? ee aalla repu poragaallu gitlane thayaarayyaaru annual.
224,"00:15:01,898","00:15:02,857",speaker_7,ఇదిగోండి water తాగండి.,idhigondi water thaagandi.
225,"00:15:03,457","00:15:04,837",speaker_7,మీ కాళ్ళు చేతులు మంచిగానే ఉన్నాయి కదా.,mee kaallu chethulu manchigaane unnaayi kadhaa.
226,"00:15:04,918","00:15:05,307",speaker_8,ఆ,aa
227,"00:15:05,357","00:15:06,677",speaker_7,మీ కాళ్ళు చేతులు మంచిగానే ఉన్నాయా?,mee kaallu chethulu manchigaane unnaayaa?
228,"00:15:07,658","00:15:07,788",speaker_8,ఆ ఆ,aa aa
229,"00:15:09,197","00:15:10,197",speaker_7,తాగండి water తాగండి.,thaagandi water thaagandi.
230,"00:15:10,758","00:15:11,878",speaker_7,రేయ్ ఆ auto మాట్లాడు.,rey aa auto maatlaadu.
231,"00:15:12,437","00:15:13,288",speaker_8,ఇన్నే పక్కన దింపు సార్.,inne pakkana dhimpu saar.
232,"00:15:13,557","00:15:14,748",speaker_7,మీరు ఉండేది శ్రీనగర్ colony ఏగా?,meeru undedhi shreenagar colony yegaa?
233,"00:15:15,317","00:15:15,418",speaker_8,ఆ,aa
234,"00:15:15,557","00:15:16,988",speaker_7,బండి నేను మీ ఇంటికి పంపిస్తా.,bandi nenu mee intiki pampisthaa.
235,"00:15:17,577","00:15:18,658",speaker_7,మీరు జాగ్రత్తగా ఇంటికి పోండి అంకుల్.,meeru jaagraththagaa intiki pondi annual.
236,"00:15:20,168","00:15:22,298",speaker_7,ఓయ్ నాకోసం ఒక చిన్న పని చేసి పెట్టండి.,oy naakosam oka chinna pani chesi pettandi.
237,"00:15:22,618","00:15:22,718",speaker_8,ఆ,aa
238,"00:15:23,567","00:15:24,288",speaker_7,అదే లక్ష్మీ,adhe laksha్mee
239,"00:15:24,337","00:15:26,398",speaker_7,విహార్ లో ఉన్న మీ flat లో ముగ్గురు అమ్మాయిలు ఉంటారు కదా.,vihaar lo unna mee flat lo mugguru ammaayilu untaaru kadhaa.
240,"00:15:27,038","00:15:28,288",speaker_7,వాళ్ళని జల్దీ ఖాళీ చేయించండి.,vaallani jaldhee khaalee cheyinchandi.
241,"00:15:28,738","00:15:29,498",speaker_7,మంచోళ్ళు కాదు వాళ్ళు.,manchollu kaadhu vaallu.
242,"00:15:30,118","00:15:30,908",speaker_7,గల్లీ స్పోరీలు.,glee sporeelu.
243,"00:15:31,658","00:15:32,298",speaker_7,పైసల దగ్గర.,paisala dhaggara.
244,"00:15:33,467","00:15:34,067",speaker_7,అదే date,adhe date
245,"00:15:34,118","00:15:34,468",speaker_7,విషయంలో,vishayamlo
246,"00:15:35,258","00:15:36,687",speaker_7,మా దోస్తు గాళ్ళతో lu;;i పెట్టుకొని,maa dhosthu gaallatho lu;;i pettukoni
247,"00:15:37,727","00:15:38,548",speaker_7,almost చంపినంత,almost champinantha
248,"00:15:38,597","00:15:39,097",speaker_7,పని చేసిండ్రు.,pani chesindru.
249,"00:15:40,107","00:15:40,568",speaker_7,అలాంటోళ్ళు మీ,alaantollu mee
250,"00:15:40,618","00:15:41,268",speaker_7,ఇంట్లో ఉన్నారంటే,intlo unnaarante
251,"00:15:41,677","00:15:42,488",speaker_7,మీక్కూడా భర్నామే.,meekkoodaa bharnaame.
252,"00:15:42,957","00:15:44,138",speaker_7,జల్దీ ఇంట్లోకెళ్లి ఎల్లో కొట్టండి.,jaldhee intlokelli yello kottandi.
253,"00:15:44,577","00:15:44,927",speaker_7,సరేనా?,sarenaa?
254,"00:15:45,798","00:15:46,908",speaker_7,ఈరోజు బండి గుద్దిల్లిపోయింది,eeroju bandi gudhdhillipoyindhi
255,"00:15:47,577","00:15:48,408",speaker_7,కాబట్టి బతికిపోయినావ్.,kaabatti bathikipoyinaav.
256,"00:15:49,388","00:15:50,217",speaker_7,రేపేదన్నా lorryయో,repedhannaa lorryyo
257,"00:15:50,278","00:15:51,008",speaker_7,గీరియో గుద్దిందనుకో,geeriyo gudhdhindhanuko
258,"00:15:51,998","00:15:53,427",speaker_7,ఈ helmet గెల్మెట్ ఏం పనిచేయదు.,ee helmet gelmet yem panicheyadhu.
259,"00:15:55,217","00:15:55,778",speaker_7,direct గా,direct gaa
260,"00:15:57,177","00:15:57,588",speaker_7,ఉమ్. ఏయ్,um. yey
261,"00:15:57,638","00:15:58,437",speaker_7,auto చల్ నికల్.,auto chal nickel.
262,"00:16:09,008","00:16:09,217",speaker_9,అంకుల్,annual
263,"00:16:10,097","00:16:11,116",speaker_9,మీకేం కాలేదు కదా.,meekem kaaledhu kadhaa.
264,"00:16:11,457","00:16:11,837",speaker_8,లేదమ్మా.,ledhammaa.
265,"00:16:12,977","00:16:13,677",speaker_8,నాకేం కాలేదు.,naakem kaaledhu.
266,"00:16:15,947","00:16:16,738",speaker_8,కాకపోతే మిమ్మల్ని,kaakapothe mimmalni
267,"00:16:16,837","00:16:17,947",speaker_8,ఇల్లు ఖాళీ చేయించమని,illu khaalee cheyinchamani
268,"00:16:18,518","00:16:20,508",speaker_8,colony president కి కూడా phone చేసి చెప్పారట.,colony president ki koodaa phone chesi cheppaarata.
269,"00:16:25,077","00:16:25,788",speaker_9,colony వాళ్ళేవైనా,colony vaallevainaa
270,"00:16:26,677","00:16:27,427",speaker_9,object చేస్తారేమో.,object chesthaaremo.
271,"00:16:28,077","00:16:28,927",speaker_8,ఇది నా ఇల్లమ్మా.,idhi naa illammaa.
272,"00:16:29,758","00:16:30,298",speaker_8,నా ఇష్టం.,naa ishtam.
273,"00:16:31,148","00:16:31,907",speaker_8,వాళ్ళెవరమ్మా నాకొచ్చి,vaallevarammaa naakochhi
274,"00:16:31,956","00:16:32,307",speaker_8,చెప్పడానికి.,cheppadaaniki.
275,"00:16:33,197","00:16:34,817",speaker_8,మీరు ఎక్కడికి వెళ్లాల్సిన అవసరం లేదు.,meeru yekkadiki vellaalsina avasaram ledhu.
